
# ===== 2026-09-22 00:30:40 KST  D1V3160000 attempt 2  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=144000 n_val=16000 split_hash=c55ca8380705f89d E||H||_F^2/(NrNt)=0.999828 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'dit', 'param': 'vp', 'domain': 'angle', 'lr': 0.002238046051591068, 'ema': 0.999, 'batch': 256, 'emb': 256, 'width': 64, 'depth': 6, 'heads': 8, 'patch': 1}  params=479426
# stopping    : patience 20 on val loss, never before 200 epochs, max 3000 (01_RULES §5)
# jac_reg     : V3, loss += 1.0 * E_v||(J-J^T)v||^2, J = d tweedie_real/dx, 1 Rademacher probe/sample, lambda FIXED (10_SPEC_stageC §3b, never tuned). val loss / early stopping unchanged (pure DSM).
epoch    1 | train 8.060632e-01 | val 8.805984e-01 |  64.303 s | best 8.805984e-01 @1 * | asym_reg 3.003460e-03 | gnorm mean 1.568e+00 max 1.573e+01
epoch    2 | train 7.878721e-01 | val 8.278670e-01 |  64.106 s | best 8.278670e-01 @2 * | asym_reg 3.004608e-03 | gnorm mean 8.815e-01 max 4.463e+00
epoch    3 | train 7.697618e-01 | val 8.030203e-01 |  63.812 s | best 8.030203e-01 @3 * | asym_reg 7.407216e-03 | gnorm mean 1.643e+00 max 6.279e+00
epoch    4 | train 7.609432e-01 | val 7.902474e-01 |  63.681 s | best 7.902474e-01 @4 * | asym_reg 8.014940e-03 | gnorm mean 1.733e+00 max 6.217e+00
epoch    5 | train 7.570124e-01 | val 7.796084e-01 |  63.799 s | best 7.796084e-01 @5 * | asym_reg 6.575107e-03 | gnorm mean 1.574e+00 max 5.738e+00
epoch    6 | train 7.569242e-01 | val 7.705566e-01 |  64.068 s | best 7.705566e-01 @6 * | asym_reg 7.105471e-03 | gnorm mean 1.934e+00 max 5.993e+00
epoch    7 | train 7.571853e-01 | val 7.667154e-01 |  63.416 s | best 7.667154e-01 @7 * | asym_reg 7.516507e-03 | gnorm mean 1.987e+00 max 7.568e+00
epoch    8 | train 7.570048e-01 | val 7.645937e-01 |  63.771 s | best 7.645937e-01 @8 * | asym_reg 7.803521e-03 | gnorm mean 2.185e+00 max 5.964e+00
epoch    9 | train 7.582365e-01 | val 7.629013e-01 |  63.730 s | best 7.629013e-01 @9 * | asym_reg 9.088936e-03 | gnorm mean 3.651e+00 max 1.388e+01
epoch   10 | train 7.609074e-01 | val 7.631580e-01 |  63.684 s | best 7.629013e-01 @9 | asym_reg 9.056904e-03 | gnorm mean 2.884e+00 max 1.209e+01
epoch   11 | train 7.612363e-01 | val 7.614412e-01 |  63.898 s | best 7.614412e-01 @11 * | asym_reg 8.720485e-03 | gnorm mean 2.980e+00 max 1.015e+01
epoch   12 | train 7.593914e-01 | val 7.622289e-01 |  64.004 s | best 7.614412e-01 @11 | asym_reg 8.799258e-03 | gnorm mean 3.653e+00 max 1.435e+01
epoch   13 | train 7.629605e-01 | val 7.651587e-01 |  63.064 s | best 7.614412e-01 @11 | asym_reg 8.898714e-03 | gnorm mean 3.269e+00 max 1.275e+01
epoch   14 | train 7.572443e-01 | val 7.624362e-01 |  62.819 s | best 7.614412e-01 @11 | asym_reg 7.811989e-03 | gnorm mean 4.081e+00 max 1.322e+01
epoch   15 | train 7.626466e-01 | val 7.627202e-01 |  63.338 s | best 7.614412e-01 @11 | asym_reg 1.011347e-02 | gnorm mean 4.274e+00 max 1.490e+01
epoch   16 | train 7.626321e-01 | val 7.610623e-01 |  61.646 s | best 7.610623e-01 @16 * | asym_reg 9.838664e-03 | gnorm mean 4.665e+00 max 1.293e+02
epoch   17 | train 7.987757e-01 | val 7.688481e-01 |  64.062 s | best 7.610623e-01 @16 | asym_reg 9.667368e-03 | gnorm mean 2.947e+00 max 3.505e+01
epoch   18 | train 7.738975e-01 | val 7.676238e-01 |  63.754 s | best 7.610623e-01 @16 | asym_reg 8.400338e-03 | gnorm mean 2.046e+00 max 9.499e+00
epoch   19 | train 7.785788e-01 | val 7.663808e-01 |  63.211 s | best 7.610623e-01 @16 | asym_reg 9.754107e-03 | gnorm mean 2.986e+01 max 6.699e+03
epoch   20 | train 7.638127e-01 | val 7.664042e-01 |  63.349 s | best 7.610623e-01 @16 | asym_reg 8.422740e-03 | gnorm mean 1.908e+00 max 7.691e+00
epoch   21 | train 7.670488e-01 | val 7.653789e-01 |  63.603 s | best 7.610623e-01 @16 | asym_reg 7.901671e-03 | gnorm mean 1.631e+00 max 5.922e+00
epoch   22 | train 7.667648e-01 | val 7.662403e-01 |  62.943 s | best 7.610623e-01 @16 | asym_reg 7.212714e-03 | gnorm mean 1.412e+00 max 9.462e+00
epoch   23 | train 7.614570e-01 | val 7.635554e-01 |  63.814 s | best 7.610623e-01 @16 | asym_reg 7.700552e-03 | gnorm mean 1.948e+00 max 4.207e+01
epoch   24 | train 7.645688e-01 | val 7.648756e-01 |  63.785 s | best 7.610623e-01 @16 | asym_reg 7.387313e-03 | gnorm mean 1.838e+00 max 1.862e+01
epoch   25 | train 7.645157e-01 | val 7.636122e-01 |  63.716 s | best 7.610623e-01 @16 | asym_reg 7.735731e-03 | gnorm mean 2.418e+00 max 1.316e+01
epoch   26 | train 7.665641e-01 | val 7.627655e-01 |  63.815 s | best 7.610623e-01 @16 | asym_reg 7.468991e-03 | gnorm mean 2.015e+00 max 9.087e+00
epoch   27 | train 7.619185e-01 | val 7.622719e-01 |  64.225 s | best 7.610623e-01 @16 | asym_reg 7.352564e-03 | gnorm mean 1.521e+00 max 6.849e+00
epoch   28 | train 7.647397e-01 | val 7.653556e-01 |  64.096 s | best 7.610623e-01 @16 | asym_reg 7.730451e-03 | gnorm mean 1.342e+00 max 6.400e+00
epoch   29 | train 7.666329e-01 | val 7.652217e-01 |  64.097 s | best 7.610623e-01 @16 | asym_reg 7.793333e-03 | gnorm mean 1.832e+00 max 1.536e+02
epoch   30 | train 7.702981e-01 | val 7.692408e-01 |  64.074 s | best 7.610623e-01 @16 | asym_reg 7.982966e-03 | gnorm mean 1.194e+00 max 7.009e+00
epoch   31 | train 7.710333e-01 | val 7.677745e-01 |  64.023 s | best 7.610623e-01 @16 | asym_reg 6.925611e-03 | gnorm mean 1.643e+00 max 1.634e+01
epoch   32 | train 7.716352e-01 | val 7.714012e-01 |  58.989 s | best 7.610623e-01 @16 | asym_reg 1.029466e-02 | gnorm mean 7.649e+01 max 3.600e+04
epoch   33 | train 7.708522e-01 | val 7.716490e-01 |  27.198 s | best 7.610623e-01 @16 | asym_reg 7.744519e-03 | gnorm mean 1.471e+00 max 9.351e+01
epoch   34 | train 7.630230e-01 | val 7.682375e-01 |  27.222 s | best 7.610623e-01 @16 | asym_reg 7.244589e-03 | gnorm mean 9.282e-01 max 7.584e+00
epoch   35 | train 7.841035e-01 | val 7.698961e-01 |  27.149 s | best 7.610623e-01 @16 | asym_reg 9.925623e-03 | gnorm mean 1.694e+01 max 2.562e+03
epoch   36 | train 8.238043e-01 | val 7.695486e-01 |  27.245 s | best 7.610623e-01 @16 | asym_reg 1.173024e-02 | gnorm mean 1.918e+02 max 1.502e+04
epoch   37 | train 8.076755e-01 | val 7.735541e-01 |  55.692 s | best 7.610623e-01 @16 | asym_reg 6.165406e-03 | gnorm mean 7.091e+00 max 1.004e+03
epoch   38 | train 7.646110e-01 | val 7.685807e-01 |  58.151 s | best 7.610623e-01 @16 | asym_reg 6.663316e-03 | gnorm mean 8.851e-01 max 3.942e+00
epoch   39 | train 7.710416e-01 | val 7.673014e-01 |  62.645 s | best 7.610623e-01 @16 | asym_reg 6.514303e-03 | gnorm mean 3.049e+00 max 1.012e+03
epoch   40 | train 8.002725e-01 | val 7.665567e-01 |  63.060 s | best 7.610623e-01 @16 | asym_reg 6.591382e-03 | gnorm mean 3.296e+00 max 5.431e+01
epoch   41 | train 9.072878e-01 | val 7.796147e-01 |  63.573 s | best 7.610623e-01 @16 | asym_reg 3.391468e-03 | gnorm mean 2.059e+00 max 2.877e+01
epoch   42 | train 9.168967e-01 | val 8.450359e-01 |  63.638 s | best 7.610623e-01 @16 | asym_reg 2.597824e-03 | gnorm mean 5.407e-01 max 1.781e+01
epoch   43 | train 8.146187e-01 | val 8.195650e-01 |  63.458 s | best 7.610623e-01 @16 | asym_reg 7.029510e-03 | gnorm mean 1.216e+00 max 3.477e+01
epoch   44 | train 7.862452e-01 | val 7.781247e-01 |  63.397 s | best 7.610623e-01 @16 | asym_reg 6.379352e-03 | gnorm mean 1.371e+00 max 1.254e+01
epoch   45 | train 7.818275e-01 | val 7.707692e-01 |  63.461 s | best 7.610623e-01 @16 | asym_reg 1.880699e-02 | gnorm mean 5.697e+00 max 2.497e+02
epoch   46 | train 7.644211e-01 | val 7.641569e-01 |  63.372 s | best 7.610623e-01 @16 | asym_reg 7.950695e-03 | gnorm mean 1.149e+00 max 1.124e+01
epoch   47 | train 7.662796e-01 | val 7.621147e-01 |  63.373 s | best 7.610623e-01 @16 | asym_reg 6.969225e-03 | gnorm mean 9.169e-01 max 6.218e+00
epoch   48 | train 7.656451e-01 | val 7.620921e-01 |  63.259 s | best 7.610623e-01 @16 | asym_reg 5.984699e-03 | gnorm mean 8.187e-01 max 4.763e+00
epoch   49 | train 7.664238e-01 | val 7.642140e-01 |  63.231 s | best 7.610623e-01 @16 | asym_reg 7.065592e-03 | gnorm mean 4.717e+00 max 1.564e+03
epoch   50 | train 7.615912e-01 | val 7.635601e-01 |  63.205 s | best 7.610623e-01 @16 | asym_reg 6.017443e-03 | gnorm mean 9.762e-01 max 2.351e+01
epoch   51 | train 7.824093e-01 | val 7.641191e-01 |  63.463 s | best 7.610623e-01 @16 | asym_reg 1.055383e-02 | gnorm mean 1.362e+02 max 3.977e+04
epoch   52 | train 7.598840e-01 | val 7.635817e-01 |  63.547 s | best 7.610623e-01 @16 | asym_reg 6.542996e-03 | gnorm mean 8.901e-01 max 1.314e+01
epoch   53 | train 7.593364e-01 | val 7.633411e-01 |  63.491 s | best 7.610623e-01 @16 | asym_reg 6.572546e-03 | gnorm mean 6.938e-01 max 4.376e+00
epoch   54 | train 7.691058e-01 | val 7.678814e-01 |  63.517 s | best 7.610623e-01 @16 | asym_reg 7.195016e-03 | gnorm mean 9.519e-01 max 7.157e+01
epoch   55 | train 7.588872e-01 | val 7.660277e-01 |  63.355 s | best 7.610623e-01 @16 | asym_reg 5.492907e-03 | gnorm mean 6.450e+00 max 3.174e+03
