
# ===== 2026-09-22 12:08:31 KST  D1V3160000 attempt 2  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=144000 n_val=16000 split_hash=c55ca8380705f89d E||H||_F^2/(NrNt)=0.999828 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'dit', 'param': 'vp', 'domain': 'angle', 'lr': 0.002238046051591068, 'ema': 0.999, 'batch': 256, 'emb': 256, 'width': 64, 'depth': 6, 'heads': 8, 'patch': 1}  params=479426
# stopping    : patience 20 on val loss, never before 200 epochs, max 3000 (01_RULES §5)
# jac_reg     : V3, loss += 0.1 * E_v||(J-J^T)v||^2, J = d tweedie_real/dx, 1 Rademacher probe/sample, lambda FIXED (10_SPEC_stageC §3b, never tuned). val loss / early stopping unchanged (pure DSM).
epoch  101 | train 7.556540e-01 | val 7.521768e-01 |  91.506 s | best 7.422616e-01 @33 | asym_reg 5.726663e-02 | gnorm mean 4.023e-01 max 4.952e+00
epoch  102 | train 7.497808e-01 | val 7.515772e-01 |  88.530 s | best 7.422616e-01 @33 | asym_reg 5.051685e-02 | gnorm mean 3.541e-01 max 1.633e+00
epoch  103 | train 7.571884e-01 | val 7.532547e-01 |  90.135 s | best 7.422616e-01 @33 | asym_reg 5.979988e-02 | gnorm mean 4.976e-01 max 3.534e+00
epoch  104 | train 7.602839e-01 | val 7.544850e-01 |  88.192 s | best 7.422616e-01 @33 | asym_reg 5.788585e-02 | gnorm mean 7.343e-01 max 6.792e+00
epoch  105 | train 7.586968e-01 | val 7.625572e-01 |  91.190 s | best 7.422616e-01 @33 | asym_reg 5.537396e-02 | gnorm mean 8.084e-01 max 8.931e+00
epoch  106 | train 7.597666e-01 | val 7.559342e-01 |  86.919 s | best 7.422616e-01 @33 | asym_reg 6.178465e-02 | gnorm mean 1.760e+00 max 1.841e+02
epoch  107 | train 7.708830e-01 | val 7.539506e-01 |  91.277 s | best 7.422616e-01 @33 | asym_reg 6.195000e-02 | gnorm mean 1.032e+01 max 1.331e+03
epoch  108 | train 7.601034e-01 | val 7.562019e-01 |  85.365 s | best 7.422616e-01 @33 | asym_reg 4.615034e-02 | gnorm mean 4.751e-01 max 1.147e+01
epoch  109 | train 7.890178e-01 | val 7.540776e-01 |  73.041 s | best 7.422616e-01 @33 | asym_reg 2.341989e-01 | gnorm mean 1.323e+03 max 2.286e+05
epoch  110 | train 7.583561e-01 | val 7.536658e-01 |  71.266 s | best 7.422616e-01 @33 | asym_reg 6.194017e-02 | gnorm mean 8.296e-01 max 3.234e+00
epoch  111 | train 7.529257e-01 | val 7.519523e-01 |  71.124 s | best 7.422616e-01 @33 | asym_reg 5.486155e-02 | gnorm mean 7.706e-01 max 2.162e+00
epoch  112 | train 7.540592e-01 | val 7.509084e-01 |  52.570 s | best 7.422616e-01 @33 | asym_reg 5.565784e-02 | gnorm mean 6.615e-01 max 3.171e+00
epoch  113 | train 7.583658e-01 | val 7.537813e-01 |  65.905 s | best 7.422616e-01 @33 | asym_reg 6.431486e-02 | gnorm mean 6.835e-01 max 5.512e+00
epoch  114 | train 7.548306e-01 | val 7.529731e-01 |  84.104 s | best 7.422616e-01 @33 | asym_reg 5.612905e-02 | gnorm mean 4.656e-01 max 1.656e+00
epoch  115 | train 7.515670e-01 | val 7.541211e-01 |  84.275 s | best 7.422616e-01 @33 | asym_reg 5.777501e-02 | gnorm mean 4.022e-01 max 1.805e+00
epoch  116 | train 7.542501e-01 | val 7.528797e-01 |  84.214 s | best 7.422616e-01 @33 | asym_reg 5.660026e-02 | gnorm mean 4.358e-01 max 2.429e+00
epoch  117 | train 7.582482e-01 | val 7.581241e-01 |  82.269 s | best 7.422616e-01 @33 | asym_reg 5.889984e-02 | gnorm mean 9.348e-01 max 1.659e+01
epoch  118 | train 7.568971e-01 | val 7.539357e-01 |  84.943 s | best 7.422616e-01 @33 | asym_reg 5.862687e-02 | gnorm mean 5.429e-01 max 8.586e+00
epoch  119 | train 7.491372e-01 | val 7.549236e-01 |  84.002 s | best 7.422616e-01 @33 | asym_reg 5.038389e-02 | gnorm mean 3.420e-01 max 2.055e+00
epoch  120 | train 7.494805e-01 | val 7.529858e-01 |  82.404 s | best 7.422616e-01 @33 | asym_reg 5.054875e-02 | gnorm mean 3.592e-01 max 1.683e+00
epoch  121 | train 7.537931e-01 | val 7.521590e-01 |  84.182 s | best 7.422616e-01 @33 | asym_reg 5.537252e-02 | gnorm mean 4.960e-01 max 4.042e+00
epoch  122 | train 7.488308e-01 | val 7.515660e-01 |  84.038 s | best 7.422616e-01 @33 | asym_reg 4.922502e-02 | gnorm mean 3.551e-01 max 1.763e+00
epoch  123 | train 7.515651e-01 | val 7.537071e-01 |  85.259 s | best 7.422616e-01 @33 | asym_reg 5.006151e-02 | gnorm mean 3.870e-01 max 1.347e+00
