    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.079 0.034 0.015 0.013 [0.010,0.019]  BER@16=5.01e-03  NMSE med@1/@16=0.0441/0.0147 ok=0.0146  resc/lost(2->16)=54/0  tauL@1=0.372  fail% stuck/cyc2/other=0.4/0.2/0.8
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.803 0.854 0.916 0.893 [0.881,0.905]  BER@16=4.15e-01  NMSE med@1/@16=10.1657/1.5383 ok=0.2926  resc/lost(2->16)=154/254  tauL@1=0.013  fail% stuck/cyc2/other=0.4/8.0/81.0
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.046 0.016 0.007 0.007 [0.004,0.011]  BER@16=2.19e-03  NMSE med@1/@16=0.0234/0.0066 ok=0.0065  resc/lost(2->16)=23/0  tauL@1=0.369  fail% stuck/cyc2/other=0.3/0.0/0.4
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.047 0.017 0.007 0.007 [0.004,0.011]  BER@16=2.28e-03  NMSE med@1/@16=0.0217/0.0062 ok=0.0062  resc/lost(2->16)=26/0  tauL@1=0.350  fail% stuck/cyc2/other=0.5/0.0/0.2
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.047 0.017 0.007 0.007 [0.004,0.011]  BER@16=2.08e-03  NMSE med@1/@16=0.0217/0.0065 ok=0.0065  resc/lost(2->16)=26/0  tauL@1=0.350  fail% stuck/cyc2/other=0.4/0.0/0.2
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.082 0.033 0.018 0.017 [0.013,0.023]  BER@16=6.58e-03  NMSE med@1/@16=0.0444/0.0145 ok=0.0144  resc/lost(2->16)=40/0  tauL@1=0.352  fail% stuck/cyc2/other=0.8/0.1/0.8
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.032 0.007 0.004 0.004 [0.002,0.007]  BER@16=1.32e-03  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=10/0  tauL@1=0.283  fail% stuck/cyc2/other=0.1/0.0/0.2
   SNR +9 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.064 0.034 0.017 0.013 [0.010,0.019]  BER@16=4.81e-03  NMSE med@1/@16=0.0300/0.0300 ok=0.0300  resc/lost(2->16)=54/0  tauL@1=0.201  fail% stuck/cyc2/other=0.2/0.5/0.6
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.064 0.036 0.025 0.024 [0.019,0.031]  BER@16=9.14e-03  NMSE med@1/@16=0.0300/0.0090 ok=0.0089  resc/lost(2->16)=31/0  tauL@1=0.201  fail% stuck/cyc2/other=1.8/0.1/0.6
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.064 0.030 0.014 0.011 [0.008,0.016]  BER@16=4.05e-03  NMSE med@1/@16=0.0300/0.0090 ok=0.0089  resc/lost(2->16)=49/0  tauL@1=0.201  fail% stuck/cyc2/other=0.1/0.4/0.6
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.107 0.072 0.055 0.051 [0.043,0.060]  BER@16=2.09e-02  NMSE med@1/@16=0.0238/0.0129 ok=0.0127  resc/lost(2->16)=55/0  tauL@1=0.111  fail% stuck/cyc2/other=0.4/0.4/4.4
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.104 0.066 0.276 0.275 [0.258,0.293]  BER@16=2.41e-01  NMSE med@1/@16=0.0093/0.0101 ok=0.0089  resc/lost(2->16)=25/561  tauL@1=0.130  fail% stuck/cyc2/other=0.1/25.9/1.6
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.104 0.077 0.070 0.070 [0.061,0.080]  BER@16=2.31e-02  NMSE med@1/@16=0.0093/0.0092 ok=0.0089  resc/lost(2->16)=17/0  tauL@1=0.130  fail% stuck/cyc2/other=5.2/1.3/0.5
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.059 0.027 0.011 0.009 [0.006,0.014]  BER@16=4.20e-03  NMSE med@1/@16=0.0252/0.0078 ok=0.0078  resc/lost(2->16)=45/0  tauL@1=0.227  fail% stuck/cyc2/other=0.1/0.0/0.8
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.050 0.023 0.011 0.009 [0.006,0.014]  BER@16=3.33e-03  NMSE med@1/@16=0.0236/0.0075 ok=0.0075  resc/lost(2->16)=36/0  tauL@1=0.257  fail% stuck/cyc2/other=0.1/0.4/0.5
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.864 0.779 0.841 0.807 [0.792,0.822]  BER@16=3.63e-01  NMSE med@1/@16=10.1181/0.8110 ok=0.2592  resc/lost(2->16)=262/334  tauL@1=0.006  fail% stuck/cyc2/other=0.6/8.0/72.1
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.028 0.007 0.003 0.003 [0.002,0.006]  BER@16=1.23e-03  NMSE med@1/@16=0.0113/0.0034 ok=0.0034  resc/lost(2->16)=11/0  tauL@1=0.254  fail% stuck/cyc2/other=0.0/0.1/0.2
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.029 0.007 0.003 0.003 [0.001,0.006]  BER@16=9.11e-04  NMSE med@1/@16=0.0107/0.0032 ok=0.0032  resc/lost(2->16)=12/0  tauL@1=0.239  fail% stuck/cyc2/other=0.1/0.0/0.2
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.029 0.008 0.002 0.002 [0.001,0.005]  BER@16=8.65e-04  NMSE med@1/@16=0.0107/0.0033 ok=0.0033  resc/lost(2->16)=14/0  tauL@1=0.239  fail% stuck/cyc2/other=0.1/0.0/0.1
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.054 0.025 0.013 0.011 [0.007,0.015]  BER@16=4.05e-03  NMSE med@1/@16=0.0234/0.0074 ok=0.0073  resc/lost(2->16)=37/0  tauL@1=0.241  fail% stuck/cyc2/other=0.4/0.1/0.5
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.022 0.004 0.001 0.001 [0.000,0.003]  BER@16=2.79e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=7/0  tauL@1=0.189  fail% stuck/cyc2/other=0.0/0.0/0.0
   SNR +12 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.047 0.026 0.015 0.012 [0.009,0.017]  BER@16=4.60e-03  NMSE med@1/@16=0.0153/0.0153 ok=0.0153  resc/lost(2->16)=36/0  tauL@1=0.147  fail% stuck/cyc2/other=0.1/0.3/0.8
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.047 0.028 0.018 0.017 [0.013,0.023]  BER@16=6.72e-03  NMSE med@1/@16=0.0153/0.0045 ok=0.0045  resc/lost(2->16)=28/0  tauL@1=0.147  fail% stuck/cyc2/other=1.1/0.0/0.6
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.047 0.026 0.014 0.011 [0.008,0.016]  BER@16=5.04e-03  NMSE med@1/@16=0.0153/0.0045 ok=0.0045  resc/lost(2->16)=37/0  tauL@1=0.147  fail% stuck/cyc2/other=0.2/0.2/0.7
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.099 0.067 0.058 0.057 [0.049,0.067]  BER@16=2.54e-02  NMSE med@1/@16=0.0099/0.0057 ok=0.0056  resc/lost(2->16)=27/3  tauL@1=0.083  fail% stuck/cyc2/other=0.1/0.8/4.9
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.078 0.048 0.196 0.196 [0.182,0.212]  BER@16=1.74e-01  NMSE med@1/@16=0.0046/0.0049 ok=0.0045  resc/lost(2->16)=19/400  tauL@1=0.094  fail% stuck/cyc2/other=0.1/18.7/0.9
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.078 0.056 0.048 0.048 [0.040,0.057]  BER@16=1.72e-02  NMSE med@1/@16=0.0046/0.0046 ok=0.0045  resc/lost(2->16)=22/0  tauL@1=0.094  fail% stuck/cyc2/other=3.6/0.7/0.4
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.040 0.021 0.011 0.010 [0.007,0.014]  BER@16=3.14e-03  NMSE med@1/@16=0.0133/0.0041 ok=0.0041  resc/lost(2->16)=28/0  tauL@1=0.160  fail% stuck/cyc2/other=0.1/0.2/0.6
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.037 0.016 0.008 0.007 [0.005,0.012]  BER@16=2.90e-03  NMSE med@1/@16=0.0126/0.0039 ok=0.0039  resc/lost(2->16)=23/0  tauL@1=0.182  fail% stuck/cyc2/other=0.2/0.1/0.5
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.807 0.682 0.699 0.666 [0.647,0.684]  BER@16=2.94e-01  NMSE med@1/@16=6.2244/0.4855 ok=0.2135  resc/lost(2->16)=395/352  tauL@1=0.005  fail% stuck/cyc2/other=0.6/6.7/59.3
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.018 0.007 0.004 0.003 [0.002,0.006]  BER@16=1.10e-03  NMSE med@1/@16=0.0059/0.0018 ok=0.0018  resc/lost(2->16)=11/0  tauL@1=0.167  fail% stuck/cyc2/other=0.1/0.0/0.2
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.019 0.008 0.004 0.004 [0.002,0.007]  BER@16=1.03e-03  NMSE med@1/@16=0.0056/0.0017 ok=0.0017  resc/lost(2->16)=10/0  tauL@1=0.158  fail% stuck/cyc2/other=0.2/0.1/0.2
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.019 0.008 0.004 0.004 [0.002,0.008]  BER@16=1.18e-03  NMSE med@1/@16=0.0056/0.0018 ok=0.0018  resc/lost(2->16)=10/0  tauL@1=0.158  fail% stuck/cyc2/other=0.2/0.0/0.2
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.039 0.018 0.009 0.009 [0.006,0.013]  BER@16=3.33e-03  NMSE med@1/@16=0.0124/0.0038 ok=0.0038  resc/lost(2->16)=23/0  tauL@1=0.170  fail% stuck/cyc2/other=0.3/0.2/0.4
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.015 0.004 0.001 0.001 [0.000,0.003]  BER@16=1.67e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=8/0  tauL@1=0.123  fail% stuck/cyc2/other=0.1/0.0/0.0
   SNR +15 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.036 0.012 0.007 0.005 [0.003,0.009]  BER@16=2.23e-03  NMSE med@1/@16=0.0078/0.0078 ok=0.0078  resc/lost(2->16)=16/0  tauL@1=0.105  fail% stuck/cyc2/other=0.0/0.0/0.5
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.036 0.013 0.009 0.008 [0.005,0.013]  BER@16=3.31e-03  NMSE med@1/@16=0.0078/0.0023 ok=0.0023  resc/lost(2->16)=12/0  tauL@1=0.105  fail% stuck/cyc2/other=0.4/0.1/0.3
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.036 0.011 0.007 0.006 [0.004,0.010]  BER@16=2.60e-03  NMSE med@1/@16=0.0078/0.0023 ok=0.0023  resc/lost(2->16)=12/0  tauL@1=0.105  fail% stuck/cyc2/other=0.0/0.2/0.4
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.105 0.075 0.058 0.055 [0.047,0.065]  BER@16=2.48e-02  NMSE med@1/@16=0.0048/0.0026 ok=0.0026  resc/lost(2->16)=50/1  tauL@1=0.071  fail% stuck/cyc2/other=0.2/0.9/4.5
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.067 0.036 0.170 0.170 [0.155,0.185]  BER@16=1.51e-01  NMSE med@1/@16=0.0023/0.0024 ok=0.0023  resc/lost(2->16)=11/353  tauL@1=0.065  fail% stuck/cyc2/other=0.2/16.0/0.8
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.067 0.044 0.037 0.037 [0.030,0.045]  BER@16=1.22e-02  NMSE med@1/@16=0.0023/0.0023 ok=0.0023  resc/lost(2->16)=18/0  tauL@1=0.065  fail% stuck/cyc2/other=3.1/0.4/0.2
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.033 0.012 0.005 0.005 [0.003,0.008]  BER@16=1.90e-03  NMSE med@1/@16=0.0069/0.0021 ok=0.0021  resc/lost(2->16)=19/0  tauL@1=0.109  fail% stuck/cyc2/other=0.1/0.1/0.2
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.029 0.010 0.005 0.004 [0.002,0.008]  BER@16=1.93e-03  NMSE med@1/@16=0.0066/0.0020 ok=0.0020  resc/lost(2->16)=14/0  tauL@1=0.121  fail% stuck/cyc2/other=0.1/0.0/0.4
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.725 0.545 0.408 0.362 [0.344,0.381]  BER@16=1.53e-01  NMSE med@1/@16=3.5978/0.0921 ok=0.0014  resc/lost(2->16)=672/205  tauL@1=0.003  fail% stuck/cyc2/other=1.1/4.2/30.9
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.015 0.003 0.002 0.002 [0.001,0.004]  BER@16=6.42e-04  NMSE med@1/@16=0.0031/0.0010 ok=0.0010  resc/lost(2->16)=4/0  tauL@1=0.110  fail% stuck/cyc2/other=0.0/0.0/0.1
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.015 0.003 0.002 0.002 [0.001,0.005]  BER@16=6.79e-04  NMSE med@1/@16=0.0030/0.0009 ok=0.0009  resc/lost(2->16)=3/0  tauL@1=0.103  fail% stuck/cyc2/other=0.1/0.0/0.1
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.015 0.004 0.002 0.002 [0.001,0.005]  BER@16=7.16e-04  NMSE med@1/@16=0.0030/0.0010 ok=0.0010  resc/lost(2->16)=4/0  tauL@1=0.103  fail% stuck/cyc2/other=0.1/0.0/0.1
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.030 0.011 0.005 0.005 [0.003,0.009]  BER@16=2.15e-03  NMSE med@1/@16=0.0065/0.0020 ok=0.0020  resc/lost(2->16)=15/0  tauL@1=0.114  fail% stuck/cyc2/other=0.1/0.0/0.4
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.009 0.002 0.001 0.001 [0.000,0.003]  BER@16=3.91e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=4/0  tauL@1=0.075  fail% stuck/cyc2/other=0.0/0.0/0.0

  SNR@BLER 0.1 (log-linear interpolation; '<=x' already below at the lowest grid point, '>x' never reached)
  and the SNR@0.1 gain over R2-ours-G with a 90% PAIRED bootstrap CI (same resampled trials for both arms).
  SIGN CONVENTION (spelled out the same way as table B, so it cannot be read inverted): the number is
  SNR@0.1(this arm) MINUS SNR@0.1(R2-ours-G).  + dB = this arm needs MORE SNR than R2-ours-G to reach
  BLER 0.1;  - dB = it needs LESS.
    arm                  SNR@0.1   SNR@0.1 gap (this arm minus R2-ours-G)
    R0-pilot (@1)           6.05   +5.98 dB  [90% paired bootstrap +5.45, +6.59; censored replicates 0%]
    pilot_C (@16)           0.71   +0.64 dB  [90% paired bootstrap +0.44, +0.84; censored replicates 0%]
    R1-turbo                2.34   +2.27 dB  [90% paired bootstrap +1.94, +2.65; censored replicates 0%]
    R2-ours-G               0.07   -- (reference)
    R3-bigamp               2.31   +2.24 dB  [90% paired bootstrap +1.90, +2.62; censored replicates 0%]
    R4-llr                 >  15   >= +14.93 dB (R4-llr never reaches 0.1 on the grid)
    R4-scvamp               5.71   +5.64 dB  [90% paired bootstrap +5.04, +6.36; censored replicates 0%]
    M-ours-gmm32           -0.39   -0.46 dB  [90% paired bootstrap -0.65, -0.26; censored replicates 0%]
    M-ours-bstar           -0.77   -0.84 dB  [90% paired bootstrap -1.03, -0.63; censored replicates 0%]
    M-ours-dscore-C-V0     >  15   >= +14.93 dB (M-ours-dscore-C-V0 never reaches 0.1 on the grid)
    M-ours-dscore-C-V1     -2.25   -2.32 dB  [90% paired bootstrap -2.58, -2.07; censored replicates 0%]
    M-ours-dscore-C-V4     -2.06   -2.13 dB  [90% paired bootstrap -2.39, -1.88; censored replicates 0%]
    M-ours-dscore-C-V4b    -1.99   -2.06 dB  [90% paired bootstrap -2.31, -1.81; censored replicates 0%]
    M-ours-bstar-scalar    -0.74   -0.81 dB  [90% paired bootstrap -1.01, -0.60; censored replicates 0%]
    R5-genie              <=  -3   n/a (<=  -3 vs 0.07) — extend the SNR grid

  failure classes at @16, as a fraction of ALL blocks (exp_0921 operational definition; diverged = the arm's own flag, raised = the arm threw on that block (runner.py '<arm>|failed'); diverged AND raised blocks are KEPT in every mean above, a raised block counting as a block error):
    arm  [stuck/cyc2/other/diverged/raised]              -3 dB                           +0 dB                           +3 dB                           +6 dB                           +9 dB                           +12 dB                          +15 dB             
    R0-pilot (@1)                                         n/a                             n/a                             n/a                             n/a                             n/a                             n/a                             n/a                 (1-pass arm: no trajectory to classify)
    pilot_C (@16)                            0.307/0.016/0.155/n/a  /0.000   0.030/0.007/0.095/n/a  /0.000   0.008/0.006/0.027/n/a  /0.000   0.005/0.005/0.016/n/a  /0.000   0.002/0.005/0.006/n/a  /0.000   0.001/0.003/0.008/n/a  /0.000   0.000/0.000/0.005/n/a  /0.000  
    R1-turbo                                 0.527/0.000/0.016/n/a  /0.000   0.190/0.000/0.022/n/a  /0.000   0.065/0.000/0.016/n/a  /0.000   0.025/0.000/0.014/n/a  /0.000   0.018/0.001/0.006/n/a  /0.000   0.011/0.000/0.006/n/a  /0.000   0.004/0.001/0.003/n/a  /0.000  
    R2-ours-G                                0.086/0.060/0.181/n/a  /0.000   0.020/0.021/0.062/n/a  /0.000   0.009/0.005/0.023/n/a  /0.000   0.004/0.004/0.014/n/a  /0.000   0.001/0.004/0.006/n/a  /0.000   0.002/0.002/0.007/n/a  /0.000   0.000/0.002/0.004/n/a  /0.000  
    R3-bigamp                                0.419/0.034/0.091/0.000/0.000   0.097/0.015/0.098/0.000/0.000   0.023/0.006/0.051/0.000/0.000   0.005/0.005/0.043/0.000/0.000   0.004/0.004/0.044/0.000/0.000   0.001/0.008/0.049/0.000/0.000   0.002/0.009/0.045/0.000/0.000  
    R4-llr                                   0.416/0.435/0.020/0.000/0.000   0.117/0.679/0.040/0.000/0.000   0.020/0.546/0.030/0.000/0.000   0.002/0.371/0.027/0.000/0.000   0.001/0.259/0.016/0.000/0.000   0.001/0.187/0.009/0.000/0.000   0.002/0.160/0.008/0.000/0.000  
    R4-scvamp                                0.587/0.004/0.019/0.000/0.000   0.287/0.010/0.011/0.000/0.000   0.125/0.010/0.015/0.000/0.000   0.073/0.013/0.011/0.000/0.000   0.052/0.013/0.005/0.000/0.000   0.036/0.007/0.004/0.000/0.000   0.031/0.004/0.002/0.000/0.000  
    M-ours-gmm32                             0.070/0.037/0.161/n/a  /0.000   0.021/0.011/0.055/n/a  /0.000   0.005/0.005/0.017/n/a  /0.000   0.004/0.003/0.010/n/a  /0.000   0.001/0.000/0.008/n/a  /0.000   0.001/0.002/0.006/n/a  /0.000   0.001/0.001/0.002/n/a  /0.000  
    M-ours-bstar                             0.078/0.032/0.141/n/a  /0.000   0.016/0.011/0.046/n/a  /0.000   0.005/0.003/0.012/n/a  /0.000   0.004/0.002/0.008/n/a  /0.000   0.001/0.004/0.005/n/a  /0.000   0.002/0.001/0.005/n/a  /0.000   0.001/0.000/0.004/n/a  /0.000  
    M-ours-dscore-C-V0                       0.013/0.049/0.679/n/a  /0.000   0.004/0.073/0.751/n/a  /0.000   0.003/0.070/0.863/n/a  /0.000   0.004/0.080/0.810/n/a  /0.000   0.006/0.080/0.721/n/a  /0.000   0.006/0.067/0.593/n/a  /0.000   0.011/0.042/0.309/n/a  /0.000  
    M-ours-dscore-C-V1                       0.043/0.015/0.087/n/a  /0.000   0.007/0.005/0.021/n/a  /0.000   0.003/0.001/0.005/n/a  /0.000   0.003/0.000/0.004/n/a  /0.000   0.000/0.001/0.002/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000   0.000/0.000/0.001/n/a  /0.000  
    M-ours-dscore-C-V4                       0.065/0.010/0.079/n/a  /0.000   0.020/0.004/0.015/n/a  /0.000   0.005/0.000/0.004/n/a  /0.000   0.005/0.000/0.002/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000   0.002/0.001/0.002/n/a  /0.000   0.001/0.000/0.001/n/a  /0.000  
    M-ours-dscore-C-V4b                      0.057/0.012/0.087/n/a  /0.000   0.019/0.004/0.019/n/a  /0.000   0.006/0.001/0.004/n/a  /0.000   0.004/0.000/0.002/n/a  /0.000   0.001/0.000/0.001/n/a  /0.000   0.002/0.000/0.002/n/a  /0.000   0.001/0.000/0.001/n/a  /0.000  
    M-ours-bstar-scalar                      0.108/0.028/0.125/n/a  /0.000   0.029/0.006/0.038/n/a  /0.000   0.010/0.002/0.013/n/a  /0.000   0.008/0.001/0.008/n/a  /0.000   0.004/0.001/0.005/n/a  /0.000   0.003/0.002/0.004/n/a  /0.000   0.001/0.000/0.004/n/a  /0.000  
    R5-genie                                 0.014/0.002/0.018/n/a  /0.000   0.004/0.001/0.006/n/a  /0.000   0.002/0.000/0.003/n/a  /0.000   0.001/0.000/0.002/n/a  /0.000   0.000/0.000/0.000/n/a  /0.000   0.001/0.000/0.000/n/a  /0.000   0.000/0.000/0.000/n/a  /0.000  

  clip firing rates, mean over trials x iterations (tauL = variance-floor clip of the detector site, alphaD = alpha^D clip to [eps, 1-eps]):
    arm                             -3 dB             +0 dB             +3 dB             +6 dB             +9 dB            +12 dB            +15 dB
    R0-pilot              0.0000/0.1333     0.0003/0.7532     0.0019/0.9172     0.0018/0.9549     0.0008/0.9756     0.0008/0.9824     0.0004/0.9885  
    R1-turbo              0.0000/0.5846     0.0005/0.8389     0.0016/0.9332     0.0017/0.9618     0.0008/0.9790     0.0004/0.9845     0.0002/0.9902  
    R2-ours-G             0.0000/0.5045     0.0005/0.8146     0.0024/0.9248     0.0013/0.9580     0.0008/0.9771     0.0009/0.9825     0.0003/0.9893  
    R3-bigamp             0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000     0.0000/0.0000  
    R4-llr                0.3030/0.0000     0.5032/0.0000     0.6326/0.0000     0.6876/0.0000     0.7206/0.0000     0.7397/0.0000     0.7457/0.0000  
    R4-scvamp             0.2342/0.5177     0.3024/0.7223     0.3482/0.8563     0.3658/0.9171     0.3771/0.9493     0.3784/0.9637     0.3773/0.9724  
    M-ours-gmm32          0.0000/0.5639     0.0006/0.8333     0.0011/0.9308     0.0008/0.9626     0.0010/0.9777     0.0004/0.9848     0.0002/0.9903  
    M-ours-bstar          0.0000/0.5766     0.0004/0.8416     0.0006/0.9368     0.0005/0.9637     0.0007/0.9784     0.0003/0.9859     0.0002/0.9899  
    M-ours-dscore-C-V0    0.1076/0.4281     0.1028/0.4206     0.0985/0.4216     0.0692/0.4811     0.0472/0.5957     0.0307/0.7343     0.0143/0.8563  
    M-ours-dscore-C-V1    0.0000/0.7068     0.0001/0.8900     0.0004/0.9564     0.0001/0.9759     0.0001/0.9862     0.0001/0.9906     0.0000/0.9936  
    M-ours-dscore-C-V4    0.0000/0.7166     0.0002/0.8937     0.0002/0.9585     0.0001/0.9768     0.0001/0.9873     0.0001/0.9909     0.0000/0.9937  
    M-ours-dscore-C-V4b   0.0000/0.7089     0.0001/0.8894     0.0000/0.9585     0.0001/0.9769     0.0000/0.9872     0.0000/0.9908     0.0000/0.9937  
    M-ours-bstar-scalar   0.0000/0.5919     0.0004/0.8476     0.0008/0.9388     0.0005/0.9653     0.0006/0.9787     0.0004/0.9856     0.0003/0.9902  
    R5-genie              0.0000/0.8718     0.0000/0.9481     0.0000/0.9771     0.0000/0.9832     0.0000/0.9908     0.0000/0.9931     0.0000/0.9945  

  NMSE_H@16 median, WITH and WITHOUT the failed blocks (08_SPEC §5: both versions, never only one):
    arm                                   -3 dB                   +0 dB                   +3 dB                   +6 dB                   +9 dB                  +12 dB                  +15 dB     [all blocks / success-only]
    R0-pilot                3.187e-01/3.025e-01     1.925e-01/1.908e-01     1.090e-01/1.088e-01     5.835e-02/5.835e-02     3.002e-02/3.002e-02     1.529e-02/1.529e-02     7.783e-03/7.784e-03
    R1-turbo                2.006e-01/1.176e-01     7.143e-02/6.568e-02     3.549e-02/3.449e-02     1.805e-02/1.789e-02     9.010e-03/8.933e-03     4.506e-03/4.479e-03     2.273e-03/2.265e-03
    R2-ours-G               1.368e-01/1.188e-01     6.812e-02/6.575e-02     3.494e-02/3.455e-02     1.797e-02/1.786e-02     8.953e-03/8.929e-03     4.501e-03/4.481e-03     2.268e-03/2.264e-03
    R3-bigamp               3.576e-01/2.954e-01     1.655e-01/1.570e-01     7.403e-02/7.253e-02     3.130e-02/3.087e-02     1.292e-02/1.273e-02     5.669e-03/5.562e-03     2.619e-03/2.572e-03
    R4-llr                  3.724e-01/1.197e-01     1.415e+00/6.505e-02     1.182e+00/3.486e-02     2.233e-02/1.790e-02     1.007e-02/8.947e-03     4.851e-03/4.501e-03     2.423e-03/2.273e-03
    R4-scvamp               2.345e-01/1.177e-01     7.513e-02/6.563e-02     3.649e-02/3.457e-02     1.850e-02/1.789e-02     9.153e-03/8.946e-03     4.554e-03/4.490e-03     2.295e-03/2.264e-03
    M-ours-gmm32            1.093e-01/9.762e-02     5.647e-02/5.459e-02     2.941e-02/2.911e-02     1.545e-02/1.534e-02     7.825e-03/7.811e-03     4.075e-03/4.062e-03     2.083e-03/2.079e-03
    M-ours-bstar            9.927e-02/8.844e-02     5.135e-02/4.958e-02     2.736e-02/2.709e-02     1.475e-02/1.463e-02     7.483e-03/7.456e-03     3.921e-03/3.907e-03     2.017e-03/2.013e-03
    M-ours-dscore-C-V0      2.332e-01/6.860e-02     4.707e-01/6.097e-02     1.290e+00/2.697e-01     1.538e+00/2.926e-01     8.110e-01/2.592e-01     4.855e-01/2.135e-01     9.208e-02/1.425e-03
    M-ours-dscore-C-V1      5.401e-02/4.949e-02     2.542e-02/2.482e-02     1.275e-02/1.266e-02     6.553e-03/6.530e-03     3.399e-03/3.387e-03     1.822e-03/1.820e-03     9.877e-04/9.856e-04
    M-ours-dscore-C-V4      5.258e-02/4.758e-02     2.408e-02/2.333e-02     1.191e-02/1.181e-02     6.232e-03/6.191e-03     3.226e-03/3.220e-03     1.734e-03/1.731e-03     9.479e-04/9.473e-04
    M-ours-dscore-C-V4b     5.656e-02/5.092e-02     2.541e-02/2.458e-02     1.253e-02/1.241e-02     6.477e-03/6.463e-03     3.334e-03/3.327e-03     1.811e-03/1.808e-03     9.796e-04/9.785e-04
    M-ours-bstar-scalar     1.006e-01/8.917e-02     5.079e-02/4.946e-02     2.717e-02/2.685e-02     1.451e-02/1.442e-02     7.369e-03/7.347e-03     3.832e-03/3.821e-03     1.973e-03/1.970e-03
    R5-genie                            nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan                 nan/nan

  fit / training cost (GMM EM wall-clock, seconds; 01_RULES §5 -- not hidden, 'n/a' where there is no fit):
    R0-pilot                  n/a s
    R1-turbo                  n/a s
    R2-ours-G                 n/a s
    R3-bigamp                 n/a s
    R4-llr                    n/a s
    R4-scvamp                 n/a s
    M-ours-gmm32           6584.7 s
    M-ours-bstar         263067.9 s
    M-ours-dscore-C-V0     3982.2 s
    M-ours-dscore-C-V1     3982.2 s
    M-ours-dscore-C-V4     3982.2 s
