
# ===== 2026-09-21 06:06:11 KST  HPO attempt 20  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'uvit', 'param': 'vp', 'domain': 'angle', 'lr': 0.000280141282406827, 'ema': 0.9995, 'batch': 256, 'emb': 64, 'width': 256, 'depth': 7, 'heads': 2, 'patch': 2}  params=6011950
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.742221e-01 | val 9.906585e-01 |   1.099 s | best 9.906585e-01 @1 *
epoch    2 | train 9.401995e-01 | val 9.905078e-01 |   1.337 s | best 9.905078e-01 @2 *
epoch    3 | train 9.173399e-01 | val 9.902092e-01 |   1.336 s | best 9.902092e-01 @3 *
epoch    4 | train 8.970601e-01 | val 9.897128e-01 |   1.358 s | best 9.897128e-01 @4 *
epoch    5 | train 8.675159e-01 | val 9.889918e-01 |   1.325 s | best 9.889918e-01 @5 *
epoch    6 | train 8.466011e-01 | val 9.880389e-01 |   1.324 s | best 9.880389e-01 @6 *
epoch    7 | train 8.211102e-01 | val 9.868017e-01 |   1.320 s | best 9.868017e-01 @7 *
epoch    8 | train 8.061182e-01 | val 9.852066e-01 |   1.319 s | best 9.852066e-01 @8 *
epoch    9 | train 8.043499e-01 | val 9.832640e-01 |   1.319 s | best 9.832640e-01 @9 *
epoch   10 | train 8.020034e-01 | val 9.810172e-01 |   1.326 s | best 9.810172e-01 @10 *
epoch   11 | train 7.976138e-01 | val 9.785113e-01 |   1.323 s | best 9.785113e-01 @11 *
epoch   12 | train 7.895686e-01 | val 9.757888e-01 |   1.314 s | best 9.757888e-01 @12 *
epoch   13 | train 7.925888e-01 | val 9.729009e-01 |   1.318 s | best 9.729009e-01 @13 *
epoch   14 | train 7.926544e-01 | val 9.699231e-01 |   1.322 s | best 9.699231e-01 @14 *
epoch   15 | train 7.902347e-01 | val 9.668373e-01 |   1.320 s | best 9.668373e-01 @15 *
epoch   16 | train 7.851287e-01 | val 9.636211e-01 |   1.312 s | best 9.636211e-01 @16 *
epoch   17 | train 7.852107e-01 | val 9.602987e-01 |   1.320 s | best 9.602987e-01 @17 *
epoch   18 | train 7.813165e-01 | val 9.568987e-01 |   1.323 s | best 9.568987e-01 @18 *
epoch   19 | train 7.796835e-01 | val 9.533931e-01 |   1.368 s | best 9.533931e-01 @19 *
epoch   20 | train 7.838931e-01 | val 9.498694e-01 |   1.366 s | best 9.498694e-01 @20 *
epoch   21 | train 7.846433e-01 | val 9.462431e-01 |   1.350 s | best 9.462431e-01 @21 *
epoch   22 | train 7.791976e-01 | val 9.425287e-01 |   1.356 s | best 9.425287e-01 @22 *
epoch   23 | train 7.794285e-01 | val 9.386582e-01 |   1.379 s | best 9.386582e-01 @23 *
epoch   24 | train 7.729032e-01 | val 9.347514e-01 |   1.351 s | best 9.347514e-01 @24 *
epoch   25 | train 7.696713e-01 | val 9.307226e-01 |   1.363 s | best 9.307226e-01 @25 *
