
# ===== 2026-09-20 17:16:23 KST  HPO attempt 146  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'adm', 'param': 've', 'domain': 'angle', 'lr': 0.001108840962763055, 'ema': 0.9999, 'batch': 256, 'emb': 64, 'width': 64, 'depth': 3, 'heads': 4, 'attn_at': 8}  params=5007426
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 8.965513e-01 | val 9.898008e-01 |   2.117 s | best 9.898008e-01 @1 *
epoch    2 | train 8.125605e-01 | val 9.885373e-01 |   2.095 s | best 9.885373e-01 @2 *
epoch    3 | train 7.771089e-01 | val 9.872264e-01 |   2.106 s | best 9.872264e-01 @3 *
epoch    4 | train 7.636779e-01 | val 9.858687e-01 |   2.116 s | best 9.858687e-01 @4 *
epoch    5 | train 7.615427e-01 | val 9.844722e-01 |   2.105 s | best 9.844722e-01 @5 *
epoch    6 | train 7.598726e-01 | val 9.830492e-01 |   2.116 s | best 9.830492e-01 @6 *
epoch    7 | train 7.538133e-01 | val 9.815882e-01 |   2.102 s | best 9.815882e-01 @7 *
epoch    8 | train 7.532525e-01 | val 9.801036e-01 |   2.114 s | best 9.801036e-01 @8 *
epoch    9 | train 7.549166e-01 | val 9.786041e-01 |   2.103 s | best 9.786041e-01 @9 *
epoch   10 | train 7.537255e-01 | val 9.770848e-01 |   2.118 s | best 9.770848e-01 @10 *
epoch   11 | train 7.484891e-01 | val 9.755443e-01 |   2.106 s | best 9.755443e-01 @11 *
epoch   12 | train 7.469775e-01 | val 9.739962e-01 |   2.120 s | best 9.739962e-01 @12 *
epoch   13 | train 7.476895e-01 | val 9.724354e-01 |   2.107 s | best 9.724354e-01 @13 *
epoch   14 | train 7.469417e-01 | val 9.708631e-01 |   2.114 s | best 9.708631e-01 @14 *
epoch   15 | train 7.538756e-01 | val 9.692825e-01 |   2.111 s | best 9.692825e-01 @15 *
epoch   16 | train 7.489613e-01 | val 9.677013e-01 |   2.112 s | best 9.677013e-01 @16 *
epoch   17 | train 7.448935e-01 | val 9.661144e-01 |   2.112 s | best 9.661144e-01 @17 *
epoch   18 | train 7.447872e-01 | val 9.645187e-01 |   2.106 s | best 9.645187e-01 @18 *
epoch   19 | train 7.460990e-01 | val 9.629228e-01 |   2.111 s | best 9.629228e-01 @19 *
epoch   20 | train 7.462601e-01 | val 9.613191e-01 |   2.105 s | best 9.613191e-01 @20 *
epoch   21 | train 7.469229e-01 | val 9.597210e-01 |   2.113 s | best 9.597210e-01 @21 *
epoch   22 | train 7.441117e-01 | val 9.581258e-01 |   2.104 s | best 9.581258e-01 @22 *
epoch   23 | train 7.485927e-01 | val 9.565375e-01 |   2.110 s | best 9.565375e-01 @23 *
epoch   24 | train 7.456754e-01 | val 9.549532e-01 |   2.109 s | best 9.549532e-01 @24 *
epoch   25 | train 7.451183e-01 | val 9.533768e-01 |   2.110 s | best 9.533768e-01 @25 *
epoch   26 | train 7.476440e-01 | val 9.518056e-01 |   2.108 s | best 9.518056e-01 @26 *
epoch   27 | train 7.463153e-01 | val 9.502448e-01 |   2.117 s | best 9.502448e-01 @27 *
epoch   28 | train 7.448282e-01 | val 9.486955e-01 |   2.126 s | best 9.486955e-01 @28 *
epoch   29 | train 7.467907e-01 | val 9.471461e-01 |   2.131 s | best 9.471461e-01 @29 *
epoch   30 | train 7.463775e-01 | val 9.455983e-01 |   2.154 s | best 9.455983e-01 @30 *
epoch   31 | train 7.459327e-01 | val 9.440554e-01 |   2.178 s | best 9.440554e-01 @31 *
epoch   32 | train 7.442474e-01 | val 9.425232e-01 |   2.198 s | best 9.425232e-01 @32 *
epoch   33 | train 7.454612e-01 | val 9.410001e-01 |   2.189 s | best 9.410001e-01 @33 *
epoch   34 | train 7.445650e-01 | val 9.394812e-01 |   2.181 s | best 9.394812e-01 @34 *
epoch   35 | train 7.460140e-01 | val 9.379635e-01 |   2.185 s | best 9.379635e-01 @35 *
epoch   36 | train 7.369316e-01 | val 9.364501e-01 |   2.179 s | best 9.364501e-01 @36 *
epoch   37 | train 7.444690e-01 | val 9.349346e-01 |   2.176 s | best 9.349346e-01 @37 *
epoch   38 | train 7.443767e-01 | val 9.334173e-01 |   2.180 s | best 9.334173e-01 @38 *
epoch   39 | train 7.418997e-01 | val 9.319032e-01 |   2.177 s | best 9.319032e-01 @39 *
epoch   40 | train 7.428447e-01 | val 9.303943e-01 |   2.179 s | best 9.303943e-01 @40 *
epoch   41 | train 7.423901e-01 | val 9.288862e-01 |   2.180 s | best 9.288862e-01 @41 *
epoch   42 | train 7.427932e-01 | val 9.273844e-01 |   2.181 s | best 9.273844e-01 @42 *
epoch   43 | train 7.457094e-01 | val 9.258783e-01 |   2.176 s | best 9.258783e-01 @43 *
epoch   44 | train 7.393041e-01 | val 9.243790e-01 |   2.175 s | best 9.243790e-01 @44 *
epoch   45 | train 7.439511e-01 | val 9.228737e-01 |   2.174 s | best 9.228737e-01 @45 *
epoch   46 | train 7.417227e-01 | val 9.213719e-01 |   2.181 s | best 9.213719e-01 @46 *
epoch   47 | train 7.441436e-01 | val 9.198781e-01 |   2.189 s | best 9.198781e-01 @47 *
epoch   48 | train 7.467853e-01 | val 9.183891e-01 |   2.124 s | best 9.183891e-01 @48 *
