
# ===== 2026-09-21 00:41:18 KST  HPO attempt 574  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'adm', 'param': 'edm', 'domain': 'angle', 'lr': 0.002768340010096453, 'ema': 0.99, 'batch': 256, 'emb': 256, 'width': 32, 'depth': 4, 'heads': 4, 'attn_at': 8}  params=1284130
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 1.005233e+00 | val 9.906840e-01 |   2.365 s | best 9.906840e-01 @1 *
epoch   23 | train 9.980518e-01 | val 9.889249e-01 |   2.262 s | best 9.889249e-01 @23 *
epoch   24 | train 9.968812e-01 | val 9.880386e-01 |   2.267 s | best 9.880386e-01 @24 *
epoch   25 | train 1.000212e+00 | val 9.874327e-01 |   2.266 s | best 9.874327e-01 @25 *
epoch   26 | train 9.930623e-01 | val 9.868991e-01 |   2.264 s | best 9.868991e-01 @26 *
epoch   27 | train 9.970689e-01 | val 9.864542e-01 |   2.263 s | best 9.864542e-01 @27 *
epoch   28 | train 9.944009e-01 | val 9.860612e-01 |   2.265 s | best 9.860612e-01 @28 *
epoch   29 | train 9.950408e-01 | val 9.857830e-01 |   2.264 s | best 9.857830e-01 @29 *
epoch   30 | train 9.980557e-01 | val 9.855081e-01 |   2.263 s | best 9.855081e-01 @30 *
epoch   31 | train 9.967620e-01 | val 9.853256e-01 |   2.260 s | best 9.853256e-01 @31 *
epoch   32 | train 9.975373e-01 | val 9.852427e-01 |   2.263 s | best 9.852427e-01 @32 *
epoch   33 | train 9.944630e-01 | val 9.851592e-01 |   2.240 s | best 9.851592e-01 @33 *
epoch   34 | train 9.955864e-01 | val 9.851175e-01 |   2.198 s | best 9.851175e-01 @34 *
epoch   35 | train 9.953729e-01 | val 9.851156e-01 |   2.187 s | best 9.851156e-01 @35 *
epoch   36 | train 9.931305e-01 | val 9.850547e-01 |   2.186 s | best 9.850547e-01 @36 *
epoch   37 | train 9.910267e-01 | val 9.850639e-01 |   2.195 s | best 9.850547e-01 @36
epoch   38 | train 9.938988e-01 | val 9.850259e-01 |   2.191 s | best 9.850259e-01 @38 *
epoch   39 | train 9.948613e-01 | val 9.849448e-01 |   2.181 s | best 9.849448e-01 @39 *
epoch   40 | train 9.938412e-01 | val 9.846970e-01 |   2.202 s | best 9.846970e-01 @40 *
epoch   41 | train 9.935030e-01 | val 9.844292e-01 |   2.200 s | best 9.844292e-01 @41 *
epoch   42 | train 9.962712e-01 | val 9.840689e-01 |   2.208 s | best 9.840689e-01 @42 *
epoch   43 | train 9.933374e-01 | val 9.837764e-01 |   2.198 s | best 9.837764e-01 @43 *
epoch   44 | train 9.953161e-01 | val 9.835382e-01 |   2.202 s | best 9.835382e-01 @44 *
epoch   45 | train 9.923447e-01 | val 9.831045e-01 |   2.201 s | best 9.831045e-01 @45 *
epoch   46 | train 9.819319e-01 | val 9.821929e-01 |   2.205 s | best 9.821929e-01 @46 *
epoch   47 | train 9.758421e-01 | val 9.804964e-01 |   2.200 s | best 9.804964e-01 @47 *
epoch   48 | train 9.758374e-01 | val 9.777069e-01 |   2.185 s | best 9.777069e-01 @48 *
epoch   49 | train 9.733760e-01 | val 9.739096e-01 |   2.275 s | best 9.739096e-01 @49 *
epoch   50 | train 9.706563e-01 | val 9.696491e-01 |   2.236 s | best 9.696491e-01 @50 *
epoch   51 | train 9.636616e-01 | val 9.656355e-01 |   2.238 s | best 9.656355e-01 @51 *
epoch   52 | train 9.563774e-01 | val 9.613013e-01 |   2.234 s | best 9.613013e-01 @52 *
epoch   53 | train 9.376449e-01 | val 9.563748e-01 |   2.240 s | best 9.563748e-01 @53 *
epoch   54 | train 9.241995e-01 | val 9.493144e-01 |   2.234 s | best 9.493144e-01 @54 *
epoch   55 | train 9.068745e-01 | val 9.380843e-01 |   2.233 s | best 9.380843e-01 @55 *
epoch   56 | train 8.950232e-01 | val 9.234905e-01 |   2.236 s | best 9.234905e-01 @56 *
epoch   57 | train 8.796945e-01 | val 9.068844e-01 |   2.238 s | best 9.068844e-01 @57 *
epoch   58 | train 8.693681e-01 | val 8.901252e-01 |   2.232 s | best 8.901252e-01 @58 *
epoch   59 | train 8.652718e-01 | val 8.752176e-01 |   2.234 s | best 8.752176e-01 @59 *
epoch   60 | train 8.618581e-01 | val 8.637807e-01 |   2.237 s | best 8.637807e-01 @60 *
epoch   61 | train 8.595379e-01 | val 8.554575e-01 |   2.233 s | best 8.554575e-01 @61 *
epoch   62 | train 8.607239e-01 | val 8.502165e-01 |   2.272 s | best 8.502165e-01 @62 *
epoch   63 | train 8.571193e-01 | val 8.469837e-01 |   2.340 s | best 8.469837e-01 @63 *
epoch   64 | train 8.579632e-01 | val 8.447831e-01 |   2.330 s | best 8.447831e-01 @64 *
epoch   65 | train 8.602220e-01 | val 8.432266e-01 |   2.249 s | best 8.432266e-01 @65 *
epoch   66 | train 8.545415e-01 | val 8.419874e-01 |   2.236 s | best 8.419874e-01 @66 *
epoch   67 | train 8.547615e-01 | val 8.408710e-01 |   2.246 s | best 8.408710e-01 @67 *
epoch   68 | train 8.495543e-01 | val 8.401722e-01 |   2.236 s | best 8.401722e-01 @68 *
epoch   69 | train 8.519744e-01 | val 8.394338e-01 |   2.246 s | best 8.394338e-01 @69 *
epoch   70 | train 8.532580e-01 | val 8.387198e-01 |   2.237 s | best 8.387198e-01 @70 *
epoch   71 | train 8.540933e-01 | val 8.383870e-01 |   2.244 s | best 8.383870e-01 @71 *
epoch   72 | train 8.535581e-01 | val 8.380587e-01 |   2.235 s | best 8.380587e-01 @72 *
epoch   73 | train 8.511475e-01 | val 8.377260e-01 |   2.248 s | best 8.377260e-01 @73 *
epoch   74 | train 8.505112e-01 | val 8.374470e-01 |   2.238 s | best 8.374470e-01 @74 *
epoch   75 | train 8.493518e-01 | val 8.371642e-01 |   2.248 s | best 8.371642e-01 @75 *
epoch   76 | train 8.481948e-01 | val 8.367156e-01 |   2.238 s | best 8.367156e-01 @76 *
epoch   77 | train 8.498826e-01 | val 8.363762e-01 |   2.252 s | best 8.363762e-01 @77 *
epoch   78 | train 8.495131e-01 | val 8.363268e-01 |   2.160 s | best 8.363268e-01 @78 *
epoch   79 | train 8.521501e-01 | val 8.361382e-01 |   2.164 s | best 8.361382e-01 @79 *
epoch   80 | train 8.494124e-01 | val 8.358510e-01 |   2.166 s | best 8.358510e-01 @80 *
epoch   81 | train 8.492179e-01 | val 8.355978e-01 |   2.164 s | best 8.355978e-01 @81 *
epoch   82 | train 8.497221e-01 | val 8.353055e-01 |   2.310 s | best 8.353055e-01 @82 *
epoch   83 | train 8.502743e-01 | val 8.351499e-01 |   2.345 s | best 8.351499e-01 @83 *
epoch   84 | train 8.501022e-01 | val 8.351443e-01 |   2.335 s | best 8.351443e-01 @84 *
epoch   85 | train 8.486744e-01 | val 8.350281e-01 |   2.342 s | best 8.350281e-01 @85 *
epoch   86 | train 8.448608e-01 | val 8.348722e-01 |   2.348 s | best 8.348722e-01 @86 *
epoch   87 | train 8.516055e-01 | val 8.346098e-01 |   2.346 s | best 8.346098e-01 @87 *
epoch   88 | train 8.529968e-01 | val 8.343199e-01 |   2.343 s | best 8.343199e-01 @88 *
epoch   89 | train 8.475321e-01 | val 8.341967e-01 |   2.309 s | best 8.341967e-01 @89 *
epoch   90 | train 8.485978e-01 | val 8.340260e-01 |   2.183 s | best 8.340260e-01 @90 *
epoch   91 | train 8.470257e-01 | val 8.339152e-01 |   2.163 s | best 8.339152e-01 @91 *
epoch   92 | train 8.462843e-01 | val 8.335127e-01 |   2.166 s | best 8.335127e-01 @92 *
epoch   93 | train 8.473425e-01 | val 8.333460e-01 |   2.173 s | best 8.333460e-01 @93 *
epoch   94 | train 8.495704e-01 | val 8.331808e-01 |   2.174 s | best 8.331808e-01 @94 *
epoch   95 | train 8.483799e-01 | val 8.330643e-01 |   2.281 s | best 8.330643e-01 @95 *
epoch   96 | train 8.459810e-01 | val 8.330215e-01 |   2.254 s | best 8.330215e-01 @96 *
epoch   97 | train 8.427065e-01 | val 8.329586e-01 |   2.248 s | best 8.329586e-01 @97 *
epoch   98 | train 8.463572e-01 | val 8.328518e-01 |   2.246 s | best 8.328518e-01 @98 *
epoch   99 | train 8.458338e-01 | val 8.326558e-01 |   2.252 s | best 8.326558e-01 @99 *
epoch  100 | train 8.452377e-01 | val 8.323798e-01 |   2.252 s | best 8.323798e-01 @100 *
epoch  101 | train 8.478265e-01 | val 8.323005e-01 |   2.248 s | best 8.323005e-01 @101 *
epoch  102 | train 8.460672e-01 | val 8.321034e-01 |   2.247 s | best 8.321034e-01 @102 *
epoch  103 | train 8.459327e-01 | val 8.319860e-01 |   2.251 s | best 8.319860e-01 @103 *
epoch  104 | train 8.423426e-01 | val 8.318653e-01 |   2.242 s | best 8.318653e-01 @104 *
epoch  105 | train 8.449234e-01 | val 8.318251e-01 |   2.253 s | best 8.318251e-01 @105 *
epoch  106 | train 8.460372e-01 | val 8.318434e-01 |   2.251 s | best 8.318251e-01 @105
epoch  107 | train 8.422487e-01 | val 8.317677e-01 |   2.246 s | best 8.317677e-01 @107 *
epoch  108 | train 8.462270e-01 | val 8.317444e-01 |   2.242 s | best 8.317444e-01 @108 *
epoch  109 | train 8.454969e-01 | val 8.316694e-01 |   2.251 s | best 8.316694e-01 @109 *
epoch  110 | train 8.412547e-01 | val 8.316812e-01 |   2.252 s | best 8.316694e-01 @109
epoch  111 | train 8.448108e-01 | val 8.316885e-01 |   2.246 s | best 8.316694e-01 @109
epoch  112 | train 8.402895e-01 | val 8.316870e-01 |   2.245 s | best 8.316694e-01 @109
epoch  113 | train 8.467311e-01 | val 8.317336e-01 |   2.253 s | best 8.316694e-01 @109
epoch  114 | train 8.443851e-01 | val 8.314624e-01 |   2.291 s | best 8.314624e-01 @114 *
epoch  115 | train 8.447031e-01 | val 8.313763e-01 |   2.253 s | best 8.313763e-01 @115 *
epoch  116 | train 8.461475e-01 | val 8.313394e-01 |   2.254 s | best 8.313394e-01 @116 *
epoch  117 | train 8.422380e-01 | val 8.312548e-01 |   2.253 s | best 8.312548e-01 @117 *
epoch  118 | train 8.401348e-01 | val 8.312557e-01 |   2.256 s | best 8.312548e-01 @117
epoch  119 | train 8.434612e-01 | val 8.312320e-01 |   2.250 s | best 8.312320e-01 @119 *
epoch  120 | train 8.396369e-01 | val 8.312277e-01 |   2.254 s | best 8.312277e-01 @120 *
epoch  121 | train 8.479328e-01 | val 8.311366e-01 |   2.257 s | best 8.311366e-01 @121 *
epoch  122 | train 8.413845e-01 | val 8.309669e-01 |   2.255 s | best 8.309669e-01 @122 *
epoch  123 | train 8.422678e-01 | val 8.309453e-01 |   2.262 s | best 8.309453e-01 @123 *
epoch  124 | train 8.418500e-01 | val 8.310559e-01 |   2.253 s | best 8.309453e-01 @123
epoch  125 | train 8.414227e-01 | val 8.308786e-01 |   2.268 s | best 8.308786e-01 @125 *
epoch  126 | train 8.397272e-01 | val 8.307311e-01 |   2.358 s | best 8.307311e-01 @126 *
epoch  127 | train 8.409416e-01 | val 8.305236e-01 |   2.340 s | best 8.305236e-01 @127 *
epoch  128 | train 8.421705e-01 | val 8.303694e-01 |   2.357 s | best 8.303694e-01 @128 *
epoch  129 | train 8.422657e-01 | val 8.302920e-01 |   2.356 s | best 8.302920e-01 @129 *
epoch  130 | train 8.454219e-01 | val 8.302476e-01 |   2.355 s | best 8.302476e-01 @130 *
epoch  131 | train 8.412361e-01 | val 8.302091e-01 |   2.327 s | best 8.302091e-01 @131 *
epoch  132 | train 8.413536e-01 | val 8.301203e-01 |   2.356 s | best 8.301203e-01 @132 *
epoch  133 | train 8.423581e-01 | val 8.301002e-01 |   2.376 s | best 8.301002e-01 @133 *
epoch  134 | train 8.419873e-01 | val 8.301222e-01 |   2.295 s | best 8.301002e-01 @133
epoch  135 | train 8.400720e-01 | val 8.300992e-01 |   2.267 s | best 8.300992e-01 @135 *
epoch  136 | train 8.415273e-01 | val 8.300288e-01 |   2.263 s | best 8.300288e-01 @136 *
epoch  137 | train 8.419169e-01 | val 8.298116e-01 |   2.263 s | best 8.298116e-01 @137 *
epoch  138 | train 8.403206e-01 | val 8.297163e-01 |   2.262 s | best 8.297163e-01 @138 *
epoch  139 | train 8.395303e-01 | val 8.297377e-01 |   2.260 s | best 8.297163e-01 @138
epoch  140 | train 8.418011e-01 | val 8.296410e-01 |   2.266 s | best 8.296410e-01 @140 *
epoch  141 | train 8.425935e-01 | val 8.295145e-01 |   2.263 s | best 8.295145e-01 @141 *
epoch  142 | train 8.375584e-01 | val 8.294721e-01 |   2.260 s | best 8.294721e-01 @142 *
epoch  143 | train 8.423706e-01 | val 8.296198e-01 |   2.262 s | best 8.294721e-01 @142
epoch  144 | train 8.434014e-01 | val 8.296046e-01 |   2.260 s | best 8.294721e-01 @142
epoch  145 | train 8.453362e-01 | val 8.296806e-01 |   2.267 s | best 8.294721e-01 @142
epoch  146 | train 8.390192e-01 | val 8.296273e-01 |   2.268 s | best 8.294721e-01 @142
epoch  147 | train 8.417756e-01 | val 8.293645e-01 |   2.265 s | best 8.293645e-01 @147 *
epoch  148 | train 8.410539e-01 | val 8.291544e-01 |   2.264 s | best 8.291544e-01 @148 *
epoch  149 | train 8.380248e-01 | val 8.289930e-01 |   2.264 s | best 8.289930e-01 @149 *
epoch  150 | train 8.417947e-01 | val 8.288079e-01 |   2.262 s | best 8.288079e-01 @150 *
epoch  151 | train 8.412450e-01 | val 8.288491e-01 |   2.263 s | best 8.288079e-01 @150
epoch  152 | train 8.373429e-01 | val 8.289623e-01 |   2.260 s | best 8.288079e-01 @150
epoch  153 | train 8.432315e-01 | val 8.288184e-01 |   2.262 s | best 8.288079e-01 @150
epoch  154 | train 8.435041e-01 | val 8.287630e-01 |   2.265 s | best 8.287630e-01 @154 *
epoch  155 | train 8.404124e-01 | val 8.286851e-01 |   2.262 s | best 8.286851e-01 @155 *
epoch  156 | train 8.409051e-01 | val 8.287903e-01 |   2.262 s | best 8.286851e-01 @155
epoch  157 | train 8.378374e-01 | val 8.288455e-01 |   2.261 s | best 8.286851e-01 @155
epoch  158 | train 8.373366e-01 | val 8.287849e-01 |   2.269 s | best 8.286851e-01 @155
epoch  159 | train 8.400724e-01 | val 8.287215e-01 |   2.262 s | best 8.286851e-01 @155
epoch  160 | train 8.395157e-01 | val 8.285901e-01 |   2.266 s | best 8.285901e-01 @160 *
epoch  161 | train 8.373768e-01 | val 8.285433e-01 |   2.263 s | best 8.285433e-01 @161 *
epoch  162 | train 8.395037e-01 | val 8.283839e-01 |   2.258 s | best 8.283839e-01 @162 *
epoch  163 | train 8.401064e-01 | val 8.281701e-01 |   2.266 s | best 8.281701e-01 @163 *
epoch  164 | train 8.391111e-01 | val 8.279393e-01 |   2.260 s | best 8.279393e-01 @164 *
epoch  165 | train 8.400462e-01 | val 8.277414e-01 |   2.263 s | best 8.277414e-01 @165 *
epoch  166 | train 8.391824e-01 | val 8.277119e-01 |   2.262 s | best 8.277119e-01 @166 *
epoch  167 | train 8.385798e-01 | val 8.276538e-01 |   2.262 s | best 8.276538e-01 @167 *
epoch  168 | train 8.374608e-01 | val 8.275774e-01 |   2.265 s | best 8.275774e-01 @168 *
epoch  169 | train 8.379932e-01 | val 8.275763e-01 |   2.264 s | best 8.275763e-01 @169 *
epoch  170 | train 8.379872e-01 | val 8.275048e-01 |   2.263 s | best 8.275048e-01 @170 *
epoch  171 | train 8.408505e-01 | val 8.276246e-01 |   2.265 s | best 8.275048e-01 @170
epoch  172 | train 8.394726e-01 | val 8.276085e-01 |   2.233 s | best 8.275048e-01 @170
epoch  173 | train 8.379945e-01 | val 8.276908e-01 |   2.213 s | best 8.275048e-01 @170
epoch  174 | train 8.392618e-01 | val 8.276614e-01 |   2.210 s | best 8.275048e-01 @170
epoch  175 | train 8.390056e-01 | val 8.276365e-01 |   2.212 s | best 8.275048e-01 @170
epoch  176 | train 8.398027e-01 | val 8.275416e-01 |   2.217 s | best 8.275048e-01 @170
epoch  177 | train 8.423403e-01 | val 8.274747e-01 |   2.216 s | best 8.274747e-01 @177 *
epoch  178 | train 8.355698e-01 | val 8.273648e-01 |   2.213 s | best 8.273648e-01 @178 *
epoch  179 | train 8.376368e-01 | val 8.273842e-01 |   2.215 s | best 8.273648e-01 @178
epoch  180 | train 8.426815e-01 | val 8.274173e-01 |   2.213 s | best 8.273648e-01 @178
epoch  181 | train 8.395642e-01 | val 8.274682e-01 |   2.217 s | best 8.273648e-01 @178
epoch  182 | train 8.374396e-01 | val 8.273957e-01 |   2.220 s | best 8.273648e-01 @178
epoch  183 | train 8.372097e-01 | val 8.273373e-01 |   2.218 s | best 8.273373e-01 @183 *
epoch  184 | train 8.368143e-01 | val 8.272526e-01 |   2.218 s | best 8.272526e-01 @184 *
epoch  185 | train 8.372503e-01 | val 8.271889e-01 |   2.215 s | best 8.271889e-01 @185 *
epoch  186 | train 8.353725e-01 | val 8.271416e-01 |   2.216 s | best 8.271416e-01 @186 *
epoch  187 | train 8.415355e-01 | val 8.271497e-01 |   2.216 s | best 8.271416e-01 @186
epoch  188 | train 8.392578e-01 | val 8.270686e-01 |   2.211 s | best 8.270686e-01 @188 *
epoch  189 | train 8.382032e-01 | val 8.269874e-01 |   2.211 s | best 8.269874e-01 @189 *
epoch  190 | train 8.367155e-01 | val 8.268656e-01 |   2.212 s | best 8.268656e-01 @190 *
epoch  191 | train 8.391691e-01 | val 8.268566e-01 |   2.209 s | best 8.268566e-01 @191 *
epoch  192 | train 8.382830e-01 | val 8.268180e-01 |   2.199 s | best 8.268180e-01 @192 *
epoch  193 | train 8.383550e-01 | val 8.268508e-01 |   2.229 s | best 8.268180e-01 @192
epoch  194 | train 8.387042e-01 | val 8.267809e-01 |   2.216 s | best 8.267809e-01 @194 *
epoch  195 | train 8.366580e-01 | val 8.267875e-01 |   2.223 s | best 8.267809e-01 @194
epoch  196 | train 8.345590e-01 | val 8.267252e-01 |   2.229 s | best 8.267252e-01 @196 *
epoch  197 | train 8.414636e-01 | val 8.265222e-01 |   2.229 s | best 8.265222e-01 @197 *
epoch  198 | train 8.403058e-01 | val 8.266929e-01 |   2.229 s | best 8.265222e-01 @197
epoch  199 | train 8.352473e-01 | val 8.265715e-01 |   2.235 s | best 8.265222e-01 @197
epoch  200 | train 8.367542e-01 | val 8.265963e-01 |   2.251 s | best 8.265222e-01 @197
epoch  201 | train 8.391831e-01 | val 8.265104e-01 |   2.248 s | best 8.265104e-01 @201 *
epoch  202 | train 8.408992e-01 | val 8.263667e-01 |   2.248 s | best 8.263667e-01 @202 *
epoch  203 | train 8.394828e-01 | val 8.262524e-01 |   2.258 s | best 8.262524e-01 @203 *
epoch  204 | train 8.367367e-01 | val 8.261567e-01 |   2.263 s | best 8.261567e-01 @204 *
epoch  205 | train 8.318015e-01 | val 8.264712e-01 |   2.267 s | best 8.261567e-01 @204
epoch  206 | train 8.320527e-01 | val 8.265272e-01 |   2.240 s | best 8.261567e-01 @204
epoch  207 | train 8.385365e-01 | val 8.265703e-01 |   2.239 s | best 8.261567e-01 @204
epoch  208 | train 8.351227e-01 | val 8.265787e-01 |   2.232 s | best 8.261567e-01 @204
epoch  209 | train 8.391064e-01 | val 8.266413e-01 |   2.225 s | best 8.261567e-01 @204
epoch  210 | train 8.358702e-01 | val 8.266831e-01 |   2.229 s | best 8.261567e-01 @204
epoch  211 | train 8.381815e-01 | val 8.265280e-01 |   2.223 s | best 8.261567e-01 @204
epoch  212 | train 8.379167e-01 | val 8.264073e-01 |   2.217 s | best 8.261567e-01 @204
epoch  213 | train 8.366094e-01 | val 8.264267e-01 |   2.275 s | best 8.261567e-01 @204
epoch  214 | train 8.346699e-01 | val 8.264207e-01 |   2.242 s | best 8.261567e-01 @204
epoch  215 | train 8.365473e-01 | val 8.263049e-01 |   2.237 s | best 8.261567e-01 @204
epoch  216 | train 8.381862e-01 | val 8.262031e-01 |   2.240 s | best 8.261567e-01 @204
epoch  217 | train 8.359597e-01 | val 8.260124e-01 |   2.245 s | best 8.260124e-01 @217 *
epoch  218 | train 8.359774e-01 | val 8.259689e-01 |   2.244 s | best 8.259689e-01 @218 *
epoch  219 | train 8.366780e-01 | val 8.259274e-01 |   2.239 s | best 8.259274e-01 @219 *
epoch  220 | train 8.373271e-01 | val 8.258584e-01 |   2.265 s | best 8.258584e-01 @220 *
epoch  221 | train 8.370472e-01 | val 8.259405e-01 |   2.344 s | best 8.258584e-01 @220
epoch  222 | train 8.347593e-01 | val 8.260778e-01 |   2.326 s | best 8.258584e-01 @220
epoch  223 | train 8.392496e-01 | val 8.261135e-01 |   2.253 s | best 8.258584e-01 @220
epoch  224 | train 8.377191e-01 | val 8.262068e-01 |   2.253 s | best 8.258584e-01 @220
epoch  225 | train 8.380433e-01 | val 8.261881e-01 |   2.251 s | best 8.258584e-01 @220
epoch  226 | train 8.352323e-01 | val 8.261909e-01 |   2.253 s | best 8.258584e-01 @220
epoch  227 | train 8.372188e-01 | val 8.262697e-01 |   2.253 s | best 8.258584e-01 @220
epoch  228 | train 8.361471e-01 | val 8.262146e-01 |   2.251 s | best 8.258584e-01 @220
epoch  229 | train 8.348562e-01 | val 8.260425e-01 |   2.254 s | best 8.258584e-01 @220
epoch  230 | train 8.344080e-01 | val 8.258483e-01 |   2.255 s | best 8.258483e-01 @230 *
epoch  231 | train 8.362011e-01 | val 8.257973e-01 |   2.254 s | best 8.257973e-01 @231 *
epoch  232 | train 8.366983e-01 | val 8.257663e-01 |   2.269 s | best 8.257663e-01 @232 *
epoch  233 | train 8.365973e-01 | val 8.258224e-01 |   2.237 s | best 8.257663e-01 @232
epoch  234 | train 8.389103e-01 | val 8.260453e-01 |   2.237 s | best 8.257663e-01 @232
epoch  235 | train 8.330132e-01 | val 8.261491e-01 |   2.240 s | best 8.257663e-01 @232
epoch  236 | train 8.347453e-01 | val 8.259043e-01 |   2.245 s | best 8.257663e-01 @232
epoch  237 | train 8.360967e-01 | val 8.256535e-01 |   2.243 s | best 8.256535e-01 @237 *
epoch  238 | train 8.364992e-01 | val 8.255848e-01 |   2.240 s | best 8.255848e-01 @238 *
epoch  239 | train 8.352558e-01 | val 8.255171e-01 |   2.244 s | best 8.255171e-01 @239 *
epoch  240 | train 8.334562e-01 | val 8.255144e-01 |   2.241 s | best 8.255144e-01 @240 *
epoch  241 | train 8.352036e-01 | val 8.256418e-01 |   2.244 s | best 8.255144e-01 @240
epoch  242 | train 8.354794e-01 | val 8.256009e-01 |   2.242 s | best 8.255144e-01 @240
epoch  243 | train 8.337452e-01 | val 8.255805e-01 |   2.245 s | best 8.255144e-01 @240
epoch  244 | train 8.359247e-01 | val 8.256389e-01 |   2.251 s | best 8.255144e-01 @240
epoch  245 | train 8.376882e-01 | val 8.257903e-01 |   2.246 s | best 8.255144e-01 @240
epoch  246 | train 8.374443e-01 | val 8.258017e-01 |   2.248 s | best 8.255144e-01 @240
epoch  247 | train 8.328991e-01 | val 8.256523e-01 |   2.244 s | best 8.255144e-01 @240
epoch  248 | train 8.376337e-01 | val 8.256336e-01 |   2.302 s | best 8.255144e-01 @240
epoch  249 | train 8.374846e-01 | val 8.256509e-01 |   2.256 s | best 8.255144e-01 @240
epoch  250 | train 8.382197e-01 | val 8.256888e-01 |   2.254 s | best 8.255144e-01 @240
epoch  251 | train 8.337732e-01 | val 8.256312e-01 |   2.254 s | best 8.255144e-01 @240
epoch  252 | train 8.329382e-01 | val 8.253910e-01 |   2.255 s | best 8.253910e-01 @252 *
epoch  253 | train 8.354954e-01 | val 8.253012e-01 |   2.257 s | best 8.253012e-01 @253 *
epoch  254 | train 8.339861e-01 | val 8.253605e-01 |   2.257 s | best 8.253012e-01 @253
epoch  255 | train 8.353575e-01 | val 8.253419e-01 |   2.255 s | best 8.253012e-01 @253
epoch  256 | train 8.348822e-01 | val 8.254263e-01 |   2.254 s | best 8.253012e-01 @253
epoch  257 | train 8.295476e-01 | val 8.254268e-01 |   2.352 s | best 8.253012e-01 @253
epoch  258 | train 8.339316e-01 | val 8.253876e-01 |   2.345 s | best 8.253012e-01 @253
epoch  259 | train 8.407335e-01 | val 8.253685e-01 |   2.370 s | best 8.253012e-01 @253
epoch  260 | train 8.341743e-01 | val 8.252462e-01 |   2.359 s | best 8.252462e-01 @260 *
epoch  261 | train 8.336010e-01 | val 8.251770e-01 |   2.364 s | best 8.251770e-01 @261 *
