
# ===== 2026-09-21 04:15:50 KST  HPO attempt 17  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'conv', 'param': 'vp', 'domain': 'pixel', 'lr': 0.00019559724745986292, 'ema': 0.999, 'batch': 512, 'emb': 64, 'width': 96, 'depth': 3}  params=517346
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.531125e-01 | val 9.896531e-01 |   0.086 s | best 9.896531e-01 @1 *
epoch    2 | train 8.522076e-01 | val 9.871798e-01 |   0.107 s | best 9.871798e-01 @2 *
epoch    3 | train 8.269765e-01 | val 9.843545e-01 |   0.133 s | best 9.843545e-01 @3 *
epoch    4 | train 8.169527e-01 | val 9.813532e-01 |   0.141 s | best 9.813532e-01 @4 *
epoch    5 | train 8.119632e-01 | val 9.783276e-01 |   0.151 s | best 9.783276e-01 @5 *
epoch    6 | train 8.020774e-01 | val 9.753946e-01 |   0.158 s | best 9.753946e-01 @6 *
epoch    7 | train 7.947698e-01 | val 9.726096e-01 |   0.159 s | best 9.726096e-01 @7 *
epoch    8 | train 7.890371e-01 | val 9.698930e-01 |   0.159 s | best 9.698930e-01 @8 *
epoch    9 | train 7.840598e-01 | val 9.672623e-01 |   0.159 s | best 9.672623e-01 @9 *
epoch   10 | train 7.848812e-01 | val 9.646668e-01 |   0.158 s | best 9.646668e-01 @10 *
epoch   11 | train 7.821673e-01 | val 9.621162e-01 |   0.157 s | best 9.621162e-01 @11 *
epoch   12 | train 7.854395e-01 | val 9.595956e-01 |   0.156 s | best 9.595956e-01 @12 *
epoch   13 | train 7.816955e-01 | val 9.571034e-01 |   0.158 s | best 9.571034e-01 @13 *
epoch   14 | train 7.833376e-01 | val 9.546382e-01 |   0.154 s | best 9.546382e-01 @14 *
epoch   15 | train 7.797542e-01 | val 9.521861e-01 |   0.152 s | best 9.521861e-01 @15 *
epoch   16 | train 7.808490e-01 | val 9.497516e-01 |   0.160 s | best 9.497516e-01 @16 *
epoch   17 | train 7.771521e-01 | val 9.473414e-01 |   0.155 s | best 9.473414e-01 @17 *
epoch   18 | train 7.803553e-01 | val 9.449492e-01 |   0.157 s | best 9.449492e-01 @18 *
epoch   19 | train 7.778930e-01 | val 9.425688e-01 |   0.157 s | best 9.425688e-01 @19 *
epoch   20 | train 7.808402e-01 | val 9.402011e-01 |   0.159 s | best 9.402011e-01 @20 *
epoch   21 | train 7.790787e-01 | val 9.378530e-01 |   0.159 s | best 9.378530e-01 @21 *
epoch   22 | train 7.826131e-01 | val 9.355155e-01 |   0.159 s | best 9.355155e-01 @22 *
epoch   23 | train 7.766668e-01 | val 9.331852e-01 |   0.158 s | best 9.331852e-01 @23 *
epoch   24 | train 7.787379e-01 | val 9.308751e-01 |   0.156 s | best 9.308751e-01 @24 *
epoch   25 | train 7.778645e-01 | val 9.285791e-01 |   0.159 s | best 9.285791e-01 @25 *
epoch   26 | train 7.817639e-01 | val 9.262855e-01 |   0.159 s | best 9.262855e-01 @26 *
epoch   27 | train 7.788189e-01 | val 9.240146e-01 |   0.159 s | best 9.240146e-01 @27 *
epoch   28 | train 7.795836e-01 | val 9.217644e-01 |   0.158 s | best 9.217644e-01 @28 *
epoch   29 | train 7.765962e-01 | val 9.195469e-01 |   0.156 s | best 9.195469e-01 @29 *
epoch   30 | train 7.798621e-01 | val 9.173377e-01 |   0.159 s | best 9.173377e-01 @30 *
epoch   31 | train 7.768604e-01 | val 9.151360e-01 |   0.161 s | best 9.151360e-01 @31 *
epoch   32 | train 7.730829e-01 | val 9.129538e-01 |   0.154 s | best 9.129538e-01 @32 *
epoch   33 | train 7.716179e-01 | val 9.107704e-01 |   0.150 s | best 9.107704e-01 @33 *
epoch   34 | train 7.671372e-01 | val 9.086123e-01 |   0.157 s | best 9.086123e-01 @34 *
epoch   35 | train 7.658160e-01 | val 9.064565e-01 |   0.156 s | best 9.064565e-01 @35 *
epoch   36 | train 7.674393e-01 | val 9.042956e-01 |   0.157 s | best 9.042956e-01 @36 *
epoch   37 | train 7.632760e-01 | val 9.021460e-01 |   0.158 s | best 9.021460e-01 @37 *
epoch   38 | train 7.610032e-01 | val 8.999795e-01 |   0.158 s | best 8.999795e-01 @38 *
epoch   39 | train 7.571221e-01 | val 8.978077e-01 |   0.159 s | best 8.978077e-01 @39 *
epoch   40 | train 7.611458e-01 | val 8.956465e-01 |   0.160 s | best 8.956465e-01 @40 *
epoch   41 | train 7.563359e-01 | val 8.934821e-01 |   0.161 s | best 8.934821e-01 @41 *
epoch   42 | train 7.562649e-01 | val 8.913088e-01 |   0.162 s | best 8.913088e-01 @42 *
epoch   43 | train 7.489541e-01 | val 8.891416e-01 |   0.161 s | best 8.891416e-01 @43 *
epoch   44 | train 7.550901e-01 | val 8.869826e-01 |   0.160 s | best 8.869826e-01 @44 *
epoch   45 | train 7.521340e-01 | val 8.847990e-01 |   0.160 s | best 8.847990e-01 @45 *
epoch   46 | train 7.555234e-01 | val 8.826241e-01 |   0.158 s | best 8.826241e-01 @46 *
epoch   47 | train 7.528946e-01 | val 8.804348e-01 |   0.158 s | best 8.804348e-01 @47 *
epoch   48 | train 7.522453e-01 | val 8.782379e-01 |   0.157 s | best 8.782379e-01 @48 *
epoch   49 | train 7.525630e-01 | val 8.760401e-01 |   0.157 s | best 8.760401e-01 @49 *
epoch   50 | train 7.554606e-01 | val 8.738456e-01 |   0.157 s | best 8.738456e-01 @50 *
epoch   51 | train 7.478936e-01 | val 8.716471e-01 |   0.153 s | best 8.716471e-01 @51 *
epoch   52 | train 7.547554e-01 | val 8.694550e-01 |   0.160 s | best 8.694550e-01 @52 *
epoch   53 | train 7.521276e-01 | val 8.672620e-01 |   0.158 s | best 8.672620e-01 @53 *
epoch   54 | train 7.525829e-01 | val 8.650683e-01 |   0.159 s | best 8.650683e-01 @54 *
epoch   55 | train 7.566914e-01 | val 8.628786e-01 |   0.158 s | best 8.628786e-01 @55 *
epoch   56 | train 7.496561e-01 | val 8.606837e-01 |   0.157 s | best 8.606837e-01 @56 *
epoch   57 | train 7.564735e-01 | val 8.585040e-01 |   0.159 s | best 8.585040e-01 @57 *
epoch   58 | train 7.518292e-01 | val 8.563325e-01 |   0.160 s | best 8.563325e-01 @58 *
epoch   59 | train 7.521355e-01 | val 8.541744e-01 |   0.160 s | best 8.541744e-01 @59 *
epoch   60 | train 7.535058e-01 | val 8.520251e-01 |   0.158 s | best 8.520251e-01 @60 *
epoch   61 | train 7.500985e-01 | val 8.498835e-01 |   0.156 s | best 8.498835e-01 @61 *
epoch   62 | train 7.551616e-01 | val 8.477736e-01 |   0.157 s | best 8.477736e-01 @62 *
epoch   63 | train 7.483106e-01 | val 8.456677e-01 |   0.153 s | best 8.456677e-01 @63 *
epoch   64 | train 7.491989e-01 | val 8.435804e-01 |   0.157 s | best 8.435804e-01 @64 *
epoch   65 | train 7.498707e-01 | val 8.414887e-01 |   0.159 s | best 8.414887e-01 @65 *
epoch   66 | train 7.466648e-01 | val 8.394272e-01 |   0.160 s | best 8.394272e-01 @66 *
epoch   67 | train 7.476059e-01 | val 8.373881e-01 |   0.159 s | best 8.373881e-01 @67 *
epoch   68 | train 7.490777e-01 | val 8.353643e-01 |   0.159 s | best 8.353643e-01 @68 *
epoch   69 | train 7.539741e-01 | val 8.333558e-01 |   0.157 s | best 8.333558e-01 @69 *
epoch   70 | train 7.511754e-01 | val 8.313726e-01 |   0.158 s | best 8.313726e-01 @70 *
epoch   71 | train 7.472431e-01 | val 8.293998e-01 |   0.161 s | best 8.293998e-01 @71 *
epoch   72 | train 7.465043e-01 | val 8.274381e-01 |   0.159 s | best 8.274381e-01 @72 *
epoch   73 | train 7.517622e-01 | val 8.255014e-01 |   0.160 s | best 8.255014e-01 @73 *
epoch   74 | train 7.518013e-01 | val 8.235897e-01 |   0.160 s | best 8.235897e-01 @74 *
epoch   75 | train 7.508420e-01 | val 8.217011e-01 |   0.160 s | best 8.217011e-01 @75 *
epoch   76 | train 7.461389e-01 | val 8.198298e-01 |   0.161 s | best 8.198298e-01 @76 *
epoch   77 | train 7.488789e-01 | val 8.179919e-01 |   0.161 s | best 8.179919e-01 @77 *
epoch   78 | train 7.482071e-01 | val 8.161729e-01 |   0.154 s | best 8.161729e-01 @78 *
epoch   79 | train 7.440964e-01 | val 8.143715e-01 |   0.157 s | best 8.143715e-01 @79 *
epoch   80 | train 7.565187e-01 | val 8.126004e-01 |   0.159 s | best 8.126004e-01 @80 *
epoch   81 | train 7.472407e-01 | val 8.108634e-01 |   0.159 s | best 8.108634e-01 @81 *
epoch   82 | train 7.475338e-01 | val 8.091401e-01 |   0.159 s | best 8.091401e-01 @82 *
epoch   83 | train 7.467895e-01 | val 8.074393e-01 |   0.159 s | best 8.074393e-01 @83 *
epoch   84 | train 7.441076e-01 | val 8.057674e-01 |   0.160 s | best 8.057674e-01 @84 *
epoch   85 | train 7.495352e-01 | val 8.041153e-01 |   0.158 s | best 8.041153e-01 @85 *
epoch   86 | train 7.513165e-01 | val 8.024917e-01 |   0.158 s | best 8.024917e-01 @86 *
epoch   87 | train 7.511770e-01 | val 8.008925e-01 |   0.153 s | best 8.008925e-01 @87 *
epoch   88 | train 7.532494e-01 | val 7.993270e-01 |   0.158 s | best 7.993270e-01 @88 *
epoch   89 | train 7.525831e-01 | val 7.977871e-01 |   0.161 s | best 7.977871e-01 @89 *
epoch   90 | train 7.444826e-01 | val 7.962697e-01 |   0.159 s | best 7.962697e-01 @90 *
epoch   91 | train 7.451540e-01 | val 7.947691e-01 |   0.159 s | best 7.947691e-01 @91 *
epoch   92 | train 7.482192e-01 | val 7.933035e-01 |   0.157 s | best 7.933035e-01 @92 *
