
# ===== 2026-09-20 18:56:01 KST  HPO attempt 236  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'uvit', 'param': 've', 'domain': 'angle', 'lr': 0.0004436827383142033, 'ema': 0.999, 'batch': 128, 'emb': 256, 'width': 64, 'depth': 6, 'heads': 8, 'patch': 1}  params=397864
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.639903e-01 | val 9.902918e-01 |   2.317 s | best 9.902918e-01 @1 *
epoch    2 | train 8.938971e-01 | val 9.883969e-01 |   2.589 s | best 9.883969e-01 @2 *
epoch    3 | train 8.380411e-01 | val 9.843652e-01 |   2.590 s | best 9.843652e-01 @3 *
epoch    4 | train 8.079626e-01 | val 9.783747e-01 |   2.581 s | best 9.783747e-01 @4 *
epoch    5 | train 8.012463e-01 | val 9.714230e-01 |   2.592 s | best 9.714230e-01 @5 *
epoch    6 | train 7.941080e-01 | val 9.641090e-01 |   2.594 s | best 9.641090e-01 @6 *
epoch    7 | train 7.912005e-01 | val 9.565393e-01 |   2.588 s | best 9.565393e-01 @7 *
epoch    8 | train 7.905237e-01 | val 9.484962e-01 |   2.593 s | best 9.484962e-01 @8 *
epoch    9 | train 7.945484e-01 | val 9.398656e-01 |   2.585 s | best 9.398656e-01 @9 *
epoch   10 | train 7.924096e-01 | val 9.302863e-01 |   2.599 s | best 9.302863e-01 @10 *
epoch   11 | train 7.893255e-01 | val 9.201365e-01 |   2.585 s | best 9.201365e-01 @11 *
epoch   12 | train 7.915729e-01 | val 9.096209e-01 |   2.579 s | best 9.096209e-01 @12 *
epoch   13 | train 7.909837e-01 | val 8.986517e-01 |   2.594 s | best 8.986517e-01 @13 *
epoch   14 | train 7.886166e-01 | val 8.876309e-01 |   2.588 s | best 8.876309e-01 @14 *
epoch   15 | train 7.850231e-01 | val 8.768936e-01 |   2.593 s | best 8.768936e-01 @15 *
epoch   16 | train 7.928879e-01 | val 8.664709e-01 |   2.603 s | best 8.664709e-01 @16 *
epoch   17 | train 7.930717e-01 | val 8.565683e-01 |   2.595 s | best 8.565683e-01 @17 *
epoch   18 | train 7.885423e-01 | val 8.473168e-01 |   2.508 s | best 8.473168e-01 @18 *
epoch   19 | train 7.920830e-01 | val 8.390092e-01 |   2.533 s | best 8.390092e-01 @19 *
epoch   20 | train 7.881220e-01 | val 8.314313e-01 |   2.527 s | best 8.314313e-01 @20 *
epoch   21 | train 7.887928e-01 | val 8.245531e-01 |   2.542 s | best 8.245531e-01 @21 *
epoch   22 | train 7.873959e-01 | val 8.184197e-01 |   2.526 s | best 8.184197e-01 @22 *
epoch   23 | train 7.880907e-01 | val 8.130061e-01 |   2.565 s | best 8.130061e-01 @23 *
epoch   24 | train 7.848654e-01 | val 8.080841e-01 |   2.593 s | best 8.080841e-01 @24 *
epoch   25 | train 7.852649e-01 | val 8.037863e-01 |   2.576 s | best 8.037863e-01 @25 *
epoch   26 | train 7.858414e-01 | val 7.999257e-01 |   2.576 s | best 7.999257e-01 @26 *
epoch   27 | train 7.954281e-01 | val 7.965167e-01 |   2.559 s | best 7.965167e-01 @27 *
epoch   28 | train 7.877195e-01 | val 7.935131e-01 |   2.493 s | best 7.935131e-01 @28 *
epoch   29 | train 7.861597e-01 | val 7.908697e-01 |   2.112 s | best 7.908697e-01 @29 *
epoch   30 | train 7.866559e-01 | val 7.886067e-01 |   2.517 s | best 7.886067e-01 @30 *
epoch   31 | train 7.881345e-01 | val 7.865698e-01 |   2.526 s | best 7.865698e-01 @31 *
epoch   32 | train 7.846812e-01 | val 7.847986e-01 |   2.609 s | best 7.847986e-01 @32 *
epoch   33 | train 7.896914e-01 | val 7.832967e-01 |   2.587 s | best 7.832967e-01 @33 *
epoch   34 | train 7.934369e-01 | val 7.819914e-01 |   2.590 s | best 7.819914e-01 @34 *
epoch   35 | train 7.874576e-01 | val 7.808829e-01 |   2.597 s | best 7.808829e-01 @35 *
epoch   36 | train 7.884277e-01 | val 7.798856e-01 |   2.584 s | best 7.798856e-01 @36 *
epoch   37 | train 7.899794e-01 | val 7.790027e-01 |   2.589 s | best 7.790027e-01 @37 *
epoch   38 | train 7.893886e-01 | val 7.782900e-01 |   2.579 s | best 7.782900e-01 @38 *
epoch   39 | train 7.893820e-01 | val 7.776413e-01 |   2.589 s | best 7.776413e-01 @39 *
epoch   40 | train 7.842543e-01 | val 7.770882e-01 |   2.578 s | best 7.770882e-01 @40 *
epoch   41 | train 7.866831e-01 | val 7.766039e-01 |   2.583 s | best 7.766039e-01 @41 *
epoch   42 | train 7.880042e-01 | val 7.761655e-01 |   2.586 s | best 7.761655e-01 @42 *
epoch   43 | train 7.906175e-01 | val 7.757608e-01 |   2.590 s | best 7.757608e-01 @43 *
epoch   44 | train 7.876485e-01 | val 7.753891e-01 |   2.586 s | best 7.753891e-01 @44 *
epoch   45 | train 7.874183e-01 | val 7.750252e-01 |   2.581 s | best 7.750252e-01 @45 *
epoch   46 | train 7.859504e-01 | val 7.746735e-01 |   2.591 s | best 7.746735e-01 @46 *
epoch   47 | train 7.811970e-01 | val 7.743622e-01 |   2.586 s | best 7.743622e-01 @47 *
epoch   48 | train 7.805603e-01 | val 7.740517e-01 |   2.581 s | best 7.740517e-01 @48 *
epoch   49 | train 7.820532e-01 | val 7.737346e-01 |   2.586 s | best 7.737346e-01 @49 *
epoch   50 | train 7.818671e-01 | val 7.734199e-01 |   2.583 s | best 7.734199e-01 @50 *
epoch   51 | train 7.751502e-01 | val 7.730865e-01 |   2.585 s | best 7.730865e-01 @51 *
epoch   52 | train 7.795319e-01 | val 7.727117e-01 |   2.583 s | best 7.727117e-01 @52 *
epoch   53 | train 7.802163e-01 | val 7.723054e-01 |   2.584 s | best 7.723054e-01 @53 *
epoch   54 | train 7.762220e-01 | val 7.718322e-01 |   2.587 s | best 7.718322e-01 @54 *
epoch   55 | train 7.779468e-01 | val 7.713090e-01 |   2.586 s | best 7.713090e-01 @55 *
epoch   56 | train 7.721613e-01 | val 7.707373e-01 |   2.588 s | best 7.707373e-01 @56 *
epoch   57 | train 7.700069e-01 | val 7.701200e-01 |   2.592 s | best 7.701200e-01 @57 *
epoch   58 | train 7.733981e-01 | val 7.694682e-01 |   2.595 s | best 7.694682e-01 @58 *
epoch   59 | train 7.727673e-01 | val 7.687631e-01 |   2.585 s | best 7.687631e-01 @59 *
epoch   60 | train 7.760599e-01 | val 7.680306e-01 |   2.584 s | best 7.680306e-01 @60 *
epoch   61 | train 7.754831e-01 | val 7.672850e-01 |   2.593 s | best 7.672850e-01 @61 *
epoch   62 | train 7.759672e-01 | val 7.665434e-01 |   2.581 s | best 7.665434e-01 @62 *
epoch   63 | train 7.694867e-01 | val 7.658000e-01 |   2.587 s | best 7.658000e-01 @63 *
epoch   64 | train 7.685361e-01 | val 7.650641e-01 |   2.581 s | best 7.650641e-01 @64 *
epoch   65 | train 7.738657e-01 | val 7.643380e-01 |   2.588 s | best 7.643380e-01 @65 *
epoch   66 | train 7.672176e-01 | val 7.636258e-01 |   2.564 s | best 7.636258e-01 @66 *
epoch   67 | train 7.710235e-01 | val 7.629385e-01 |   2.559 s | best 7.629385e-01 @67 *
epoch   68 | train 7.664670e-01 | val 7.622803e-01 |   2.556 s | best 7.622803e-01 @68 *
epoch   69 | train 7.682745e-01 | val 7.616217e-01 |   2.550 s | best 7.616217e-01 @69 *
epoch   70 | train 7.648114e-01 | val 7.609729e-01 |   2.546 s | best 7.609729e-01 @70 *
epoch   71 | train 7.658505e-01 | val 7.603454e-01 |   2.560 s | best 7.603454e-01 @71 *
epoch   72 | train 7.655882e-01 | val 7.597085e-01 |   2.560 s | best 7.597085e-01 @72 *
epoch   73 | train 7.602023e-01 | val 7.590562e-01 |   2.562 s | best 7.590562e-01 @73 *
epoch   74 | train 7.623590e-01 | val 7.584084e-01 |   2.562 s | best 7.584084e-01 @74 *
