
# ===== 2026-09-20 19:20:56 KST  HPO attempt 257  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'adm', 'param': 'edm', 'domain': 'angle', 'lr': 0.00029019063498571463, 'ema': 0.999, 'batch': 512, 'emb': 128, 'width': 64, 'depth': 3, 'heads': 2, 'attn_at': 8}  params=5023810
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.934415e-01 | val 9.906592e-01 |   1.106 s | best 9.906592e-01 @1 *
epoch    2 | train 9.541215e-01 | val 9.905742e-01 |   1.093 s | best 9.905742e-01 @2 *
epoch    3 | train 8.935570e-01 | val 9.904178e-01 |   1.149 s | best 9.904178e-01 @3 *
epoch    4 | train 8.619649e-01 | val 9.902185e-01 |   1.107 s | best 9.902185e-01 @4 *
epoch    5 | train 8.543778e-01 | val 9.899901e-01 |   1.096 s | best 9.899901e-01 @5 *
epoch    6 | train 8.522112e-01 | val 9.897283e-01 |   1.091 s | best 9.897283e-01 @6 *
epoch    7 | train 8.435144e-01 | val 9.894294e-01 |   1.105 s | best 9.894294e-01 @7 *
epoch    8 | train 8.425076e-01 | val 9.890874e-01 |   1.105 s | best 9.890874e-01 @8 *
epoch    9 | train 8.381750e-01 | val 9.886972e-01 |   1.134 s | best 9.886972e-01 @9 *
epoch   10 | train 8.419525e-01 | val 9.882531e-01 |   1.139 s | best 9.882531e-01 @10 *
epoch   11 | train 8.340871e-01 | val 9.877410e-01 |   1.136 s | best 9.877410e-01 @11 *
epoch   12 | train 8.382147e-01 | val 9.871556e-01 |   1.097 s | best 9.871556e-01 @12 *
epoch   13 | train 8.447500e-01 | val 9.864891e-01 |   1.091 s | best 9.864891e-01 @13 *
epoch   14 | train 8.377352e-01 | val 9.857353e-01 |   1.140 s | best 9.857353e-01 @14 *
epoch   15 | train 8.361077e-01 | val 9.848777e-01 |   1.106 s | best 9.848777e-01 @15 *
epoch   16 | train 8.371458e-01 | val 9.839028e-01 |   1.104 s | best 9.839028e-01 @16 *
epoch   17 | train 8.374787e-01 | val 9.828095e-01 |   1.112 s | best 9.828095e-01 @17 *
epoch   18 | train 8.359279e-01 | val 9.815767e-01 |   1.132 s | best 9.815767e-01 @18 *
epoch   19 | train 8.355464e-01 | val 9.802031e-01 |   1.100 s | best 9.802031e-01 @19 *
epoch   20 | train 8.355681e-01 | val 9.786612e-01 |   1.091 s | best 9.786612e-01 @20 *
epoch   21 | train 8.325350e-01 | val 9.769582e-01 |   1.098 s | best 9.769582e-01 @21 *
epoch   22 | train 8.377591e-01 | val 9.750819e-01 |   1.091 s | best 9.750819e-01 @22 *
epoch   23 | train 8.369447e-01 | val 9.730258e-01 |   1.142 s | best 9.730258e-01 @23 *
epoch   24 | train 8.353759e-01 | val 9.707962e-01 |   1.140 s | best 9.707962e-01 @24 *
epoch   25 | train 8.367779e-01 | val 9.684086e-01 |   1.098 s | best 9.684086e-01 @25 *
epoch   26 | train 8.340350e-01 | val 9.658636e-01 |   1.143 s | best 9.658636e-01 @26 *
epoch   27 | train 8.380746e-01 | val 9.631916e-01 |   1.142 s | best 9.631916e-01 @27 *
epoch   28 | train 8.354870e-01 | val 9.603726e-01 |   1.105 s | best 9.603726e-01 @28 *
epoch   29 | train 8.332032e-01 | val 9.574200e-01 |   1.092 s | best 9.574200e-01 @29 *
epoch   30 | train 8.344324e-01 | val 9.543532e-01 |   1.103 s | best 9.543532e-01 @30 *
epoch   31 | train 8.322204e-01 | val 9.511761e-01 |   1.100 s | best 9.511761e-01 @31 *
epoch   32 | train 8.331356e-01 | val 9.479596e-01 |   1.095 s | best 9.479596e-01 @32 *
epoch   33 | train 8.353028e-01 | val 9.446436e-01 |   1.100 s | best 9.446436e-01 @33 *
epoch   34 | train 8.360256e-01 | val 9.412969e-01 |   1.095 s | best 9.412969e-01 @34 *
epoch   35 | train 8.318936e-01 | val 9.378570e-01 |   1.105 s | best 9.378570e-01 @35 *
epoch   36 | train 8.299264e-01 | val 9.343648e-01 |   1.091 s | best 9.343648e-01 @36 *
epoch   37 | train 8.315347e-01 | val 9.309239e-01 |   1.105 s | best 9.309239e-01 @37 *
epoch   38 | train 8.324702e-01 | val 9.274710e-01 |   1.140 s | best 9.274710e-01 @38 *
epoch   39 | train 8.354358e-01 | val 9.239807e-01 |   1.096 s | best 9.239807e-01 @39 *
epoch   40 | train 8.279785e-01 | val 9.205421e-01 |   1.104 s | best 9.205421e-01 @40 *
epoch   41 | train 8.369427e-01 | val 9.171720e-01 |   1.094 s | best 9.171720e-01 @41 *
epoch   42 | train 8.307690e-01 | val 9.138365e-01 |   1.145 s | best 9.138365e-01 @42 *
epoch   43 | train 8.302070e-01 | val 9.105312e-01 |   1.092 s | best 9.105312e-01 @43 *
epoch   44 | train 8.292118e-01 | val 9.073200e-01 |   1.098 s | best 9.073200e-01 @44 *
epoch   45 | train 8.319085e-01 | val 9.041803e-01 |   1.094 s | best 9.041803e-01 @45 *
epoch   46 | train 8.306225e-01 | val 9.010653e-01 |   1.140 s | best 9.010653e-01 @46 *
epoch   47 | train 8.315546e-01 | val 8.980168e-01 |   1.109 s | best 8.980168e-01 @47 *
epoch   48 | train 8.287898e-01 | val 8.950478e-01 |   1.134 s | best 8.950478e-01 @48 *
epoch   49 | train 8.318307e-01 | val 8.921670e-01 |   1.104 s | best 8.921670e-01 @49 *
epoch   50 | train 8.319787e-01 | val 8.893656e-01 |   1.098 s | best 8.893656e-01 @50 *
epoch   51 | train 8.270356e-01 | val 8.866365e-01 |   1.104 s | best 8.866365e-01 @51 *
epoch   52 | train 8.297179e-01 | val 8.840076e-01 |   1.105 s | best 8.840076e-01 @52 *
epoch   53 | train 8.338360e-01 | val 8.814367e-01 |   1.101 s | best 8.814367e-01 @53 *
epoch   54 | train 8.331417e-01 | val 8.789456e-01 |   1.142 s | best 8.789456e-01 @54 *
epoch   55 | train 8.338863e-01 | val 8.765872e-01 |   1.099 s | best 8.765872e-01 @55 *
