
# ===== 2026-09-20 19:17:49 KST  HPO attempt 255  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'dit', 'param': 'edm', 'domain': 'angle', 'lr': 0.0004113325596846323, 'ema': 0.99, 'batch': 128, 'emb': 256, 'width': 192, 'depth': 5, 'heads': 2, 'patch': 1}  params=3499778
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.657961e-01 | val 1.009501e+00 |   2.320 s | best 1.009501e+00 @1 *
epoch   86 | train 8.434547e-01 | val 8.319268e-01 |   2.319 s | best 8.319268e-01 @86 *
epoch   87 | train 8.453068e-01 | val 8.317875e-01 |   2.322 s | best 8.317875e-01 @87 *
epoch   88 | train 8.433855e-01 | val 8.317421e-01 |   2.304 s | best 8.317421e-01 @88 *
epoch   89 | train 8.463260e-01 | val 8.311618e-01 |   2.310 s | best 8.311618e-01 @89 *
epoch   90 | train 8.427026e-01 | val 8.310232e-01 |   2.319 s | best 8.310232e-01 @90 *
epoch   91 | train 8.456444e-01 | val 8.307357e-01 |   2.314 s | best 8.307357e-01 @91 *
epoch   92 | train 8.441497e-01 | val 8.305683e-01 |   2.320 s | best 8.305683e-01 @92 *
epoch   93 | train 8.463501e-01 | val 8.303564e-01 |   2.330 s | best 8.303564e-01 @93 *
epoch   94 | train 8.473402e-01 | val 8.301968e-01 |   2.318 s | best 8.301968e-01 @94 *
epoch   95 | train 8.414132e-01 | val 8.298256e-01 |   2.325 s | best 8.298256e-01 @95 *
epoch   96 | train 8.429791e-01 | val 8.292999e-01 |   2.317 s | best 8.292999e-01 @96 *
epoch   97 | train 8.408682e-01 | val 8.287784e-01 |   2.314 s | best 8.287784e-01 @97 *
epoch   98 | train 8.417524e-01 | val 8.285861e-01 |   2.319 s | best 8.285861e-01 @98 *
epoch   99 | train 8.403871e-01 | val 8.281142e-01 |   2.320 s | best 8.281142e-01 @99 *
epoch  100 | train 8.410912e-01 | val 8.275791e-01 |   2.315 s | best 8.275791e-01 @100 *
epoch  101 | train 8.432377e-01 | val 8.270788e-01 |   2.324 s | best 8.270788e-01 @101 *
epoch  102 | train 8.406338e-01 | val 8.267122e-01 |   2.312 s | best 8.267122e-01 @102 *
epoch  103 | train 8.391837e-01 | val 8.262195e-01 |   2.303 s | best 8.262195e-01 @103 *
epoch  104 | train 8.406707e-01 | val 8.257951e-01 |   2.308 s | best 8.257951e-01 @104 *
epoch  105 | train 8.364324e-01 | val 8.253759e-01 |   2.317 s | best 8.253759e-01 @105 *
epoch  106 | train 8.423025e-01 | val 8.249336e-01 |   2.325 s | best 8.249336e-01 @106 *
epoch  107 | train 8.408819e-01 | val 8.247251e-01 |   2.322 s | best 8.247251e-01 @107 *
epoch  108 | train 8.365045e-01 | val 8.245718e-01 |   2.322 s | best 8.245718e-01 @108 *
epoch  109 | train 8.380393e-01 | val 8.241938e-01 |   2.328 s | best 8.241938e-01 @109 *
epoch  110 | train 8.380375e-01 | val 8.242782e-01 |   2.328 s | best 8.241938e-01 @109
epoch  111 | train 8.373047e-01 | val 8.241609e-01 |   2.318 s | best 8.241609e-01 @111 *
epoch  112 | train 8.392679e-01 | val 8.242978e-01 |   2.318 s | best 8.241609e-01 @111
epoch  113 | train 8.395131e-01 | val 8.239545e-01 |   2.316 s | best 8.239545e-01 @113 *
epoch  114 | train 8.354725e-01 | val 8.239271e-01 |   2.315 s | best 8.239271e-01 @114 *
epoch  115 | train 8.376831e-01 | val 8.240035e-01 |   2.323 s | best 8.239271e-01 @114
epoch  116 | train 8.357433e-01 | val 8.239022e-01 |   2.311 s | best 8.239022e-01 @116 *
epoch  117 | train 8.345610e-01 | val 8.238866e-01 |   2.312 s | best 8.238866e-01 @117 *
epoch  118 | train 8.346547e-01 | val 8.237493e-01 |   2.318 s | best 8.237493e-01 @118 *
epoch  119 | train 8.374464e-01 | val 8.235446e-01 |   2.330 s | best 8.235446e-01 @119 *
epoch  120 | train 8.375763e-01 | val 8.234782e-01 |   2.325 s | best 8.234782e-01 @120 *
epoch  121 | train 8.353653e-01 | val 8.234389e-01 |   2.313 s | best 8.234389e-01 @121 *
epoch  122 | train 8.345512e-01 | val 8.231641e-01 |   2.324 s | best 8.231641e-01 @122 *
epoch  123 | train 8.355033e-01 | val 8.229175e-01 |   2.319 s | best 8.229175e-01 @123 *
epoch  124 | train 8.365543e-01 | val 8.229848e-01 |   2.328 s | best 8.229175e-01 @123
epoch  125 | train 8.333782e-01 | val 8.231211e-01 |   2.320 s | best 8.229175e-01 @123
epoch  126 | train 8.326429e-01 | val 8.231843e-01 |   2.322 s | best 8.229175e-01 @123
epoch  127 | train 8.346825e-01 | val 8.232957e-01 |   2.319 s | best 8.229175e-01 @123
epoch  128 | train 8.348931e-01 | val 8.230879e-01 |   2.333 s | best 8.229175e-01 @123
epoch  129 | train 8.335601e-01 | val 8.230103e-01 |   2.337 s | best 8.229175e-01 @123
epoch  130 | train 8.346234e-01 | val 8.229832e-01 |   2.345 s | best 8.229175e-01 @123
epoch  131 | train 8.376593e-01 | val 8.231001e-01 |   2.331 s | best 8.229175e-01 @123
epoch  132 | train 8.359681e-01 | val 8.229927e-01 |   2.418 s | best 8.229175e-01 @123
epoch  133 | train 8.379897e-01 | val 8.229939e-01 |   2.133 s | best 8.229175e-01 @123
epoch  134 | train 8.349396e-01 | val 8.230386e-01 |   2.417 s | best 8.229175e-01 @123
epoch  135 | train 8.371716e-01 | val 8.231143e-01 |   2.399 s | best 8.229175e-01 @123
epoch  136 | train 8.325584e-01 | val 8.229905e-01 |   2.436 s | best 8.229175e-01 @123
epoch  137 | train 8.351209e-01 | val 8.225811e-01 |   2.351 s | best 8.225811e-01 @137 *
epoch  138 | train 8.345487e-01 | val 8.224259e-01 |   2.414 s | best 8.224259e-01 @138 *
epoch  139 | train 8.339813e-01 | val 8.222575e-01 |   2.423 s | best 8.222575e-01 @139 *
epoch  140 | train 8.331045e-01 | val 8.222885e-01 |   2.325 s | best 8.222575e-01 @139
epoch  141 | train 8.328714e-01 | val 8.219507e-01 |   2.326 s | best 8.219507e-01 @141 *
epoch  142 | train 8.347874e-01 | val 8.217657e-01 |   2.327 s | best 8.217657e-01 @142 *
epoch  143 | train 8.373209e-01 | val 8.217548e-01 |   2.325 s | best 8.217548e-01 @143 *
epoch  144 | train 8.338227e-01 | val 8.217018e-01 |   2.321 s | best 8.217018e-01 @144 *
epoch  145 | train 8.305327e-01 | val 8.217815e-01 |   2.321 s | best 8.217018e-01 @144
epoch  146 | train 8.346252e-01 | val 8.215379e-01 |   2.320 s | best 8.215379e-01 @146 *
epoch  147 | train 8.348853e-01 | val 8.215393e-01 |   2.328 s | best 8.215379e-01 @146
epoch  148 | train 8.344884e-01 | val 8.213537e-01 |   2.328 s | best 8.213537e-01 @148 *
epoch  149 | train 8.316082e-01 | val 8.212129e-01 |   2.318 s | best 8.212129e-01 @149 *
epoch  150 | train 8.350086e-01 | val 8.213313e-01 |   2.327 s | best 8.212129e-01 @149
epoch  151 | train 8.315705e-01 | val 8.213037e-01 |   2.337 s | best 8.212129e-01 @149
epoch  152 | train 8.305427e-01 | val 8.212962e-01 |   2.317 s | best 8.212129e-01 @149
epoch  153 | train 8.292363e-01 | val 8.212681e-01 |   2.326 s | best 8.212129e-01 @149
epoch  154 | train 8.305609e-01 | val 8.215512e-01 |   2.382 s | best 8.212129e-01 @149
epoch  155 | train 8.296734e-01 | val 8.213577e-01 |   2.410 s | best 8.212129e-01 @149
epoch  156 | train 8.324504e-01 | val 8.214223e-01 |   2.409 s | best 8.212129e-01 @149
epoch  157 | train 8.349361e-01 | val 8.215112e-01 |   2.414 s | best 8.212129e-01 @149
epoch  158 | train 8.325642e-01 | val 8.214046e-01 |   2.409 s | best 8.212129e-01 @149
epoch  159 | train 8.319268e-01 | val 8.212913e-01 |   2.410 s | best 8.212129e-01 @149
epoch  160 | train 8.318629e-01 | val 8.213943e-01 |   2.401 s | best 8.212129e-01 @149
epoch  161 | train 8.316857e-01 | val 8.215533e-01 |   2.390 s | best 8.212129e-01 @149
epoch  162 | train 8.302654e-01 | val 8.218309e-01 |   2.396 s | best 8.212129e-01 @149
epoch  163 | train 8.337976e-01 | val 8.219196e-01 |   2.397 s | best 8.212129e-01 @149
epoch  164 | train 8.318607e-01 | val 8.216662e-01 |   2.400 s | best 8.212129e-01 @149
# done        : 164 epochs, stopped_by=patience, aborted=False, best val 8.212129e-01 @ epoch 149, wall 407.6 s, 2.485 s/epoch
