
# ===== 2026-09-21 04:00:39 KST  HPO attempt 723  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'unet', 'param': 'vp', 'domain': 'angle', 'lr': 0.0016184825532833075, 'ema': 0.99, 'batch': 256, 'emb': 256, 'width': 32, 'depth': 7}  params=1285538
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 8.551103e-01 | val 9.253958e-01 |   2.275 s | best 9.253958e-01 @1 *
epoch    2 | train 7.884499e-01 | val 8.431404e-01 |   2.299 s | best 8.431404e-01 @2 *
epoch    3 | train 7.671312e-01 | val 7.955502e-01 |   2.289 s | best 7.955502e-01 @3 *
epoch    4 | train 7.659218e-01 | val 7.699477e-01 |   2.292 s | best 7.699477e-01 @4 *
epoch    5 | train 7.623478e-01 | val 7.555771e-01 |   2.306 s | best 7.555771e-01 @5 *
epoch    6 | train 7.548963e-01 | val 7.473111e-01 |   2.316 s | best 7.473111e-01 @6 *
epoch    7 | train 7.522925e-01 | val 7.424540e-01 |   2.326 s | best 7.424540e-01 @7 *
epoch    8 | train 7.517602e-01 | val 7.393960e-01 |   2.333 s | best 7.393960e-01 @8 *
epoch    9 | train 7.582502e-01 | val 7.372777e-01 |   2.345 s | best 7.372777e-01 @9 *
epoch   10 | train 7.522448e-01 | val 7.357872e-01 |   2.343 s | best 7.357872e-01 @10 *
epoch   11 | train 7.542944e-01 | val 7.348538e-01 |   2.320 s | best 7.348538e-01 @11 *
epoch   12 | train 7.492232e-01 | val 7.341444e-01 |   2.314 s | best 7.341444e-01 @12 *
epoch   13 | train 7.528632e-01 | val 7.334912e-01 |   2.319 s | best 7.334912e-01 @13 *
epoch   14 | train 7.473884e-01 | val 7.331040e-01 |   2.303 s | best 7.331040e-01 @14 *
epoch   15 | train 7.477756e-01 | val 7.326552e-01 |   2.305 s | best 7.326552e-01 @15 *
epoch   16 | train 7.451120e-01 | val 7.322620e-01 |   2.303 s | best 7.322620e-01 @16 *
epoch   17 | train 7.491179e-01 | val 7.319008e-01 |   2.299 s | best 7.319008e-01 @17 *
epoch   18 | train 7.461207e-01 | val 7.316666e-01 |   2.311 s | best 7.316666e-01 @18 *
epoch   19 | train 7.519154e-01 | val 7.314848e-01 |   2.305 s | best 7.314848e-01 @19 *
epoch   20 | train 7.482152e-01 | val 7.313193e-01 |   2.301 s | best 7.313193e-01 @20 *
epoch   21 | train 7.472333e-01 | val 7.312256e-01 |   2.301 s | best 7.312256e-01 @21 *
epoch   22 | train 7.481259e-01 | val 7.310915e-01 |   2.302 s | best 7.310915e-01 @22 *
epoch   23 | train 7.428198e-01 | val 7.308781e-01 |   2.301 s | best 7.308781e-01 @23 *
epoch   24 | train 7.474412e-01 | val 7.306606e-01 |   2.309 s | best 7.306606e-01 @24 *
epoch   25 | train 7.484717e-01 | val 7.305806e-01 |   2.304 s | best 7.305806e-01 @25 *
epoch   26 | train 7.454174e-01 | val 7.303765e-01 |   2.306 s | best 7.303765e-01 @26 *
