
# ===== 2026-09-21 04:31:54 KST  HPO attempt 18  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'dit', 'param': 've', 'domain': 'pixel', 'lr': 0.00012458828093140484, 'ema': 0.999, 'batch': 128, 'emb': 128, 'width': 64, 'depth': 6, 'heads': 8, 'patch': 1}  params=471234
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.483205e-01 | val 9.863598e-01 |   2.173 s | best 9.863598e-01 @1 *
epoch    2 | train 8.873662e-01 | val 9.779120e-01 |   2.619 s | best 9.779120e-01 @2 *
epoch    3 | train 8.658809e-01 | val 9.687133e-01 |   2.604 s | best 9.687133e-01 @3 *
epoch    4 | train 8.633018e-01 | val 9.598706e-01 |   2.679 s | best 9.598706e-01 @4 *
epoch    5 | train 8.620330e-01 | val 9.514860e-01 |   2.621 s | best 9.514860e-01 @5 *
epoch    6 | train 8.639693e-01 | val 9.434654e-01 |   2.598 s | best 9.434654e-01 @6 *
epoch    7 | train 8.609233e-01 | val 9.356700e-01 |   2.576 s | best 9.356700e-01 @7 *
epoch    8 | train 8.641005e-01 | val 9.280206e-01 |   2.580 s | best 9.280206e-01 @8 *
epoch    9 | train 8.584264e-01 | val 9.205348e-01 |   2.575 s | best 9.205348e-01 @9 *
epoch   10 | train 8.591497e-01 | val 9.132732e-01 |   2.579 s | best 9.132732e-01 @10 *
epoch   11 | train 8.596270e-01 | val 9.062823e-01 |   2.575 s | best 9.062823e-01 @11 *
epoch   12 | train 8.573642e-01 | val 8.996736e-01 |   2.576 s | best 8.996736e-01 @12 *
epoch   13 | train 8.584645e-01 | val 8.935198e-01 |   2.575 s | best 8.935198e-01 @13 *
epoch   14 | train 8.598361e-01 | val 8.878822e-01 |   2.576 s | best 8.878822e-01 @14 *
epoch   15 | train 8.596551e-01 | val 8.828087e-01 |   2.579 s | best 8.828087e-01 @15 *
epoch   16 | train 8.569936e-01 | val 8.783020e-01 |   2.580 s | best 8.783020e-01 @16 *
epoch   17 | train 8.599728e-01 | val 8.743411e-01 |   2.578 s | best 8.743411e-01 @17 *
epoch   18 | train 8.572308e-01 | val 8.708687e-01 |   2.578 s | best 8.708687e-01 @18 *
epoch   19 | train 8.562121e-01 | val 8.678017e-01 |   2.577 s | best 8.678017e-01 @19 *
epoch   20 | train 8.570106e-01 | val 8.651201e-01 |   2.583 s | best 8.651201e-01 @20 *
epoch   21 | train 8.580049e-01 | val 8.627873e-01 |   2.580 s | best 8.627873e-01 @21 *
epoch   22 | train 8.607752e-01 | val 8.607625e-01 |   2.579 s | best 8.607625e-01 @22 *
epoch   23 | train 8.594086e-01 | val 8.589655e-01 |   2.581 s | best 8.589655e-01 @23 *
epoch   24 | train 8.612445e-01 | val 8.573657e-01 |   2.581 s | best 8.573657e-01 @24 *
epoch   25 | train 8.584326e-01 | val 8.559364e-01 |   2.580 s | best 8.559364e-01 @25 *
epoch   26 | train 8.595873e-01 | val 8.546914e-01 |   2.579 s | best 8.546914e-01 @26 *
epoch   27 | train 8.594854e-01 | val 8.535579e-01 |   2.578 s | best 8.535579e-01 @27 *
