
# ===== 2026-09-21 06:28:03 KST  HPO attempt 29  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'adm', 'param': 've', 'domain': 'pixel', 'lr': 0.001137092087593981, 'ema': 0.9999, 'batch': 256, 'emb': 256, 'width': 32, 'depth': 2, 'heads': 4, 'attn_at': 8}  params=1284130
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 8.436645e-01 | val 9.900050e-01 |   1.633 s | best 9.900050e-01 @1 *
epoch    2 | train 7.812143e-01 | val 9.888487e-01 |   1.482 s | best 9.888487e-01 @2 *
epoch    3 | train 7.698450e-01 | val 9.876193e-01 |   1.493 s | best 9.876193e-01 @3 *
epoch    4 | train 7.609288e-01 | val 9.863429e-01 |   1.267 s | best 9.863429e-01 @4 *
epoch    5 | train 7.582785e-01 | val 9.850346e-01 |   1.174 s | best 9.850346e-01 @5 *
epoch    6 | train 7.527229e-01 | val 9.837137e-01 |   1.438 s | best 9.837137e-01 @6 *
epoch    7 | train 7.552032e-01 | val 9.823672e-01 |   1.477 s | best 9.823672e-01 @7 *
epoch    8 | train 7.542269e-01 | val 9.809992e-01 |   1.484 s | best 9.809992e-01 @8 *
epoch    9 | train 7.520322e-01 | val 9.796079e-01 |   1.477 s | best 9.796079e-01 @9 *
epoch   10 | train 7.457422e-01 | val 9.781968e-01 |   1.480 s | best 9.781968e-01 @10 *
epoch   11 | train 7.532648e-01 | val 9.767711e-01 |   1.482 s | best 9.767711e-01 @11 *
epoch   12 | train 7.498894e-01 | val 9.753303e-01 |   1.478 s | best 9.753303e-01 @12 *
epoch   13 | train 7.477357e-01 | val 9.738671e-01 |   1.480 s | best 9.738671e-01 @13 *
epoch   14 | train 7.455147e-01 | val 9.723798e-01 |   1.474 s | best 9.723798e-01 @14 *
epoch   15 | train 7.508295e-01 | val 9.708697e-01 |   1.480 s | best 9.708697e-01 @15 *
epoch   16 | train 7.507196e-01 | val 9.693423e-01 |   1.479 s | best 9.693423e-01 @16 *
epoch   17 | train 7.474614e-01 | val 9.678000e-01 |   1.474 s | best 9.678000e-01 @17 *
epoch   18 | train 7.503964e-01 | val 9.662386e-01 |   1.479 s | best 9.662386e-01 @18 *
epoch   19 | train 7.499026e-01 | val 9.646691e-01 |   1.476 s | best 9.646691e-01 @19 *
epoch   20 | train 7.477347e-01 | val 9.630842e-01 |   1.482 s | best 9.630842e-01 @20 *
epoch   21 | train 7.518045e-01 | val 9.614849e-01 |   1.478 s | best 9.614849e-01 @21 *
epoch   22 | train 7.443288e-01 | val 9.598730e-01 |   1.504 s | best 9.598730e-01 @22 *
epoch   23 | train 7.524898e-01 | val 9.582416e-01 |   1.554 s | best 9.582416e-01 @23 *
epoch   24 | train 7.455063e-01 | val 9.565917e-01 |   1.535 s | best 9.565917e-01 @24 *
epoch   25 | train 7.530692e-01 | val 9.549326e-01 |   1.532 s | best 9.549326e-01 @25 *
epoch   26 | train 7.454157e-01 | val 9.532651e-01 |   1.549 s | best 9.532651e-01 @26 *
epoch   27 | train 7.380939e-01 | val 9.515819e-01 |   1.506 s | best 9.515819e-01 @27 *
epoch   28 | train 7.452794e-01 | val 9.498908e-01 |   1.550 s | best 9.498908e-01 @28 *
epoch   29 | train 7.481516e-01 | val 9.481984e-01 |   1.569 s | best 9.481984e-01 @29 *
epoch   30 | train 7.435446e-01 | val 9.465065e-01 |   1.565 s | best 9.465065e-01 @30 *
epoch   31 | train 7.437383e-01 | val 9.448119e-01 |   1.570 s | best 9.448119e-01 @31 *
epoch   32 | train 7.448325e-01 | val 9.431137e-01 |   1.530 s | best 9.431137e-01 @32 *
epoch   33 | train 7.425957e-01 | val 9.414132e-01 |   1.524 s | best 9.414132e-01 @33 *
epoch   34 | train 7.407140e-01 | val 9.397237e-01 |   1.537 s | best 9.397237e-01 @34 *
epoch   35 | train 7.437418e-01 | val 9.380344e-01 |   1.480 s | best 9.380344e-01 @35 *
epoch   36 | train 7.464492e-01 | val 9.363499e-01 |   1.475 s | best 9.363499e-01 @36 *
epoch   37 | train 7.419813e-01 | val 9.346746e-01 |   1.478 s | best 9.346746e-01 @37 *
epoch   38 | train 7.462403e-01 | val 9.330021e-01 |   1.480 s | best 9.330021e-01 @38 *
epoch   39 | train 7.458228e-01 | val 9.313430e-01 |   1.483 s | best 9.313430e-01 @39 *
epoch   40 | train 7.432609e-01 | val 9.296976e-01 |   1.482 s | best 9.296976e-01 @40 *
epoch   41 | train 7.440965e-01 | val 9.280564e-01 |   1.485 s | best 9.280564e-01 @41 *
epoch   42 | train 7.468519e-01 | val 9.264270e-01 |   1.482 s | best 9.264270e-01 @42 *
epoch   43 | train 7.401488e-01 | val 9.248085e-01 |   1.479 s | best 9.248085e-01 @43 *
epoch   44 | train 7.429168e-01 | val 9.232059e-01 |   1.480 s | best 9.232059e-01 @44 *
epoch   45 | train 7.435901e-01 | val 9.216158e-01 |   1.483 s | best 9.216158e-01 @45 *
epoch   46 | train 7.422711e-01 | val 9.200395e-01 |   1.484 s | best 9.200395e-01 @46 *
epoch   47 | train 7.410067e-01 | val 9.184707e-01 |   1.481 s | best 9.184707e-01 @47 *
epoch   48 | train 7.413217e-01 | val 9.169237e-01 |   1.481 s | best 9.169237e-01 @48 *
epoch   49 | train 7.399081e-01 | val 9.154046e-01 |   1.481 s | best 9.154046e-01 @49 *
epoch   50 | train 7.443282e-01 | val 9.138951e-01 |   1.482 s | best 9.138951e-01 @50 *
epoch   51 | train 7.458669e-01 | val 9.123830e-01 |   1.478 s | best 9.123830e-01 @51 *
