
# ===== 2026-09-21 03:14:19 KST  HPO attempt 2  testbed D1 prior S  Nr=8 Nt=4
# DEVICE      : cuda | cuda_available=True | NVIDIA RTX PRO 6000 Blackwell Server Edition | torch 2.14.0+cu130 | train dtype float32 (01_RULES §9.5)
# data        : n_train=9000 n_val=1000 split_hash=98d6225d67f9c15a E||H||_F^2/(NrNt)=1.000268 (04_SPEC §2)
# sigma grid  : MEASURED, 20 points, log-uniform draw over [3.2936e-02, 7.9084e-01]
# hp          : {'arch': 'dit', 'param': 'edm', 'domain': 'angle', 'lr': 5.130414888870874e-05, 'ema': 0.9995, 'batch': 128, 'emb': 128, 'width': 64, 'depth': 5, 'heads': 8, 'patch': 1}  params=396546
# stopping    : patience 15 on val loss, never before 0 epochs, max 600 (01_RULES §5)
epoch    1 | train 9.959749e-01 | val 9.904364e-01 |   1.895 s | best 9.904364e-01 @1 *
epoch    2 | train 9.821417e-01 | val 9.899395e-01 |   2.285 s | best 9.899395e-01 @2 *
epoch    3 | train 9.804997e-01 | val 9.895365e-01 |   2.292 s | best 9.895365e-01 @3 *
epoch    4 | train 9.690264e-01 | val 9.893835e-01 |   2.293 s | best 9.893835e-01 @4 *
epoch    5 | train 9.608312e-01 | val 9.896147e-01 |   2.280 s | best 9.893835e-01 @4
epoch    6 | train 9.466888e-01 | val 9.902213e-01 |   2.294 s | best 9.893835e-01 @4
epoch    7 | train 9.314733e-01 | val 9.911270e-01 |   2.283 s | best 9.893835e-01 @4
epoch    8 | train 9.179434e-01 | val 9.922231e-01 |   2.287 s | best 9.893835e-01 @4
epoch    9 | train 9.116952e-01 | val 9.934722e-01 |   2.292 s | best 9.893835e-01 @4
epoch   10 | train 9.087666e-01 | val 9.948359e-01 |   2.284 s | best 9.893835e-01 @4
epoch   11 | train 9.081902e-01 | val 9.963084e-01 |   2.289 s | best 9.893835e-01 @4
epoch   12 | train 9.054536e-01 | val 9.979021e-01 |   2.280 s | best 9.893835e-01 @4
epoch   13 | train 9.039725e-01 | val 9.996275e-01 |   2.291 s | best 9.893835e-01 @4
epoch   14 | train 9.004987e-01 | val 1.001478e+00 |   2.287 s | best 9.893835e-01 @4
epoch   15 | train 8.984728e-01 | val 1.003459e+00 |   2.286 s | best 9.893835e-01 @4
epoch   16 | train 9.010228e-01 | val 1.005548e+00 |   2.286 s | best 9.893835e-01 @4
epoch   17 | train 8.979804e-01 | val 1.007732e+00 |   2.278 s | best 9.893835e-01 @4
epoch   18 | train 8.995060e-01 | val 1.009964e+00 |   2.285 s | best 9.893835e-01 @4
epoch   19 | train 9.015955e-01 | val 1.012133e+00 |   2.295 s | best 9.893835e-01 @4
# done        : 19 epochs, stopped_by=patience, aborted=False, best val 9.893835e-01 @ epoch 4, wall 44.3 s, 2.333 s/epoch
